row\col,1,4,6,10,15,18,22,27,31,37,40,46
1,0.983123162122,0.000543191371861,0.000830843244424,0.00116501223634,0.000364154778677,0.00304696283907,0.00671040862609,0.000536171346621,0.000644276847076,0.000460901257224,0.000339323786553,0.00182950862778
4,0.000551405227306,0.968478339877,0.000305350859812,0.00031826135232,0.00040258113026,0.000360978953826,0.000399901466465,0.000319900498751,0.000305704597998,0.026290535534,0.000459805644005,0.00182950862778
6,0.000874302963756,0.00031653664059,0.934254224847,0.0258024801425,0.00118135192873,0.00304696283907,0.00176802259404,0.00669624894147,0.0253757980582,0.000316724525397,0.000859741804985,0.000413808729382
10,0.00120428361588,0.000324088916483,0.0253464351084,0.9510637682,0.000857654691062,0.00669645960968,0.00305330979509,0.00304686698272,0.00655177288541,0.000316724525397,0.000665914778093,0.000471481822389
15,0.000371223530381,0.000404282443613,0.00114442126826,0.000845792168566,0.964402760643,0.000536188214909,0.000455636285069,0.00304686698272,0.00172622609708,0.000460901257224,0.0262280400259,0.00032399533325
18,0.00313343559249,0.000365693701744,0.00297767925053,0.0066619378585,0.000540905497841,0.955992121999,0.0259902132082,0.00117101241712,0.00172622609708,0.00034013231866,0.000459805644005,0.000682824835286
22,0.00688650501922,0.000404282443613,0.0017242286391,0.00303125506226,0.000458689417301,0.0259361870034,0.95798349514,0.000850148265229,0.00114574703988,0.000365910764421,0.000403560816713,0.000881573852524
27,0.000551405227306,0.000324088916483,0.00654419167051,0.00303125506226,0.00307376944428,0.00117104925791,0.000851945962928,0.955962046832,0.0253757980582,0.00034013231866,0.00178420111415,0.000347940481701
31,0.00067719315348,0.00031653664059,0.0253464351084,0.0066619378585,0.00177986977773,0.00176434738176,0.00117348860441,0.0259353710604,0.935336525368,0.00032428128405,0.00118422676412,0.000374310703946
37,0.000467593218074,0.0262749396714,0.000305350859812,0.000310844876729,0.000458689417301,0.000335547954558,0.000361730888676,0.000335537398341,0.000312998431221,0.969053193915,0.000542221798454,0.0012142986937
40,0.000345070799787,0.000460627845041,0.000830843244424,0.0006551100586,0.026164368692,0.000454689147812,0.000399901466465,0.00176429187602,0.00114574703988,0.000543513790794,0.966749647391,0.000331725566755
46,0.00181441953037,0.00178739153172,0.00038999589916,0.000452345123277,0.000315204581724,0.000658504798526,0.000851945962928,0.000335537398341,0.000353179479865,0.0011870485096,0.000323510431605,0.991299022726
