row\col,1,2,3,4,5,6,7,8,9
1,1,0.00572309116992,0.00244619860639,0.00316098234047,0.0199257156872,0.0199257156872,0.00316098234047,0.00244619860639,0.00572309116992
2,0.00572309116992,1,0.00572309116992,0.00244619860639,0.00316098234047,0.0199257156872,0.0199257156872,0.00316098234047,0.00244619860639
3,0.00244619860639,0.00572309116992,1,0.00572309116992,0.00244619860639,0.00316098234047,0.0199257156872,0.0199257156872,0.00316098234047
4,0.00316098234047,0.00244619860639,0.00572309116992,1,0.00572309116992,0.00244619860639,0.00316098234047,0.0199257156872,0.0199257156872
5,0.0199257156872,0.00316098234047,0.00244619860639,0.00572309116992,1,0.00572309116992,0.00244619860639,0.00316098234047,0.0199257156872
6,0.0199257156872,0.0199257156872,0.00316098234047,0.00244619860639,0.00572309116992,1,0.00572309116992,0.00244619860639,0.00316098234047
7,0.00316098234047,0.0199257156872,0.0199257156872,0.00316098234047,0.00244619860639,0.00572309116992,1,0.00572309116992,0.00244619860639
8,0.00244619860639,0.00316098234047,0.0199257156872,0.0199257156872,0.00316098234047,0.00244619860639,0.00572309116992,1,0.00572309116992
9,0.00572309116992,0.00244619860639,0.00316098234047,0.0199257156872,0.0199257156872,0.00316098234047,0.00244619860639,0.00572309116992,1
