dataset_key,l,scan_direction,source,candidate_rank,fit_model,selected,branch_role,lambda_center_nm,lambda_center_err_nm,nu_center_ghz,nu_center_err_ghz,fwhm_nm,fwhm_err_nm,fwhm_ghz,fwhm_err_ghz,finesse_with_final_fsr,peak_power_uw,baseline_uw,amplitude_uw,prominence_uw,r_squared,residual_rms_uw,window_lambda_min_nm,window_lambda_max_nm,peak_index
0p88mm_raw,0,Falling,final,1,lorentz,True,final_validation,794.9957018987484,3.405725588462262e-07,377099.47020340234,0.0001615477054781435,0.000657371113259025,1.6660087652730349e-06,0.3118184135397643,0.0007902571312501269,31.798875111430853,59.01368880086726,0.020023959966755715,59.561669541085216,49.50396104050214,0.9999617345884346,0.10890827461846969,794.9945910539036,794.9968742907172,14
0p88mm_raw,0,Falling,raw,3,lorentz,True,selected,794.9957018987484,3.4057255992084986e-07,377099.47020340234,0.00016154770598788212,0.0006573711132565363,1.6660087703651346e-06,0.3118184135385838,0.0007902571336655212,31.79887511155124,59.01368879472779,0.020023957910464935,59.561669536967024,9.03822936082447,0.9999617345881987,0.10890827494481778,794.9945910539036,794.9968742907172,316
0p88mm_raw,0,Falling,raw,1,lorentz,False,candidate,794.9748050474635,5.49228817577805e-06,377109.38270817406,0.002605357289907325,0.0006639744527136692,1.4970927019296406e-05,0.3149672095355274,0.007101705627612839,31.480974810735102,51.319692256300634,0.300006328696893,51.190949454801135,12.286856188713138,0.9989409391236979,0.49169258948464933,794.9735081587819,794.9748574325097,6
0p88mm_raw,0,Falling,raw,2,lorentz,False,candidate,794.9864284997489,6.187207699297275e-07,377103.8690128969,0.00029349179786559374,0.0006394419062971384,2.8637257828454837e-06,0.3033209225076844,0.0013584157336383508,32.68971592074814,3.6940167137773128,0.2417595247658088,3.454720374604828,0.0,0.9998682058460847,0.011697793610216353,794.9854889031307,794.9877812117761,190
0p88mm_raw,0,Falling,raw,3,lorentz,False,candidate,794.9957018987484,3.4057255992084986e-07,377099.47020340234,0.00016154770598788212,0.0006573711132565363,1.6660087703651346e-06,0.3118184135385838,0.0007902571336655212,31.79887511155124,59.01368879472779,0.020023957910464935,59.561669536967024,9.03822936082447,0.9999617345881987,0.10890827494481778,794.9945910539036,794.9968742907172,316
0p88mm_raw,0,Rising,final,1,lorentz,True,final_validation,794.9747300653657,9.332383954852275e-07,377109.4182771696,0.0004426970759264462,0.0006455848176959271,2.7227826986371193e-06,0.3062438412726223,0.0012915970291203593,32.377711657452004,59.64928785693521,0.09336990611522143,60.102109612384,42.72859256569315,0.9999825950881063,0.0814888881713778,794.9736227084612,794.9747707726432,15
0p88mm_raw,0,Rising,raw,1,lorentz,True,selected,794.9747300653657,9.332383907221037e-07,377109.4182771696,0.0004426970736669795,0.000645584817691201,2.7227826928186327e-06,0.30624384127038046,0.0012915970263602638,32.37771165768903,51.45625335011863,0.08054522834441764,51.84687848315866,24.59082586519434,0.9999825950881134,0.07029610955541925,794.9736227084612,794.9747707726432,0
0p88mm_raw,0,Rising,raw,1,lorentz,False,candidate,794.9747300653657,9.332383907221037e-07,377109.4182771696,0.0004426970736669795,0.000645584817691201,2.7227826928186327e-06,0.30624384127038046,0.0012915970263602638,32.37771165768903,51.45625335011863,0.08054522834441764,51.84687848315866,24.59082586519434,0.9999825950881134,0.07029610955541925,794.9736227084612,794.9747707726432,0
0p88mm_raw,0,Rising,raw,3,lorentz,False,candidate,794.9956394354047,2.0963251130620022e-07,377099.4998323621,9.943741983077041e-05,0.000655112218444231,1.0172474086855478e-06,0.31074697476936486,0.00048252275860722547,31.90851591380637,59.71950072571289,0.1015646091412732,60.125103708988,9.896366660097708,0.9999855257691579,0.06774921734478,794.9945017679805,794.9968036259226,304
0p88mm_raw,0,Rising,raw,4,lorentz,False,candidate,794.9956394091449,2.1130601297939655e-07,377099.4998448182,0.0001002312312907216,0.0006538826470008854,9.21232961983198e-07,0.3101637379099357,0.0004369791128195568,31.968517198082928,59.7338691247655,0.1688648181794631,60.074513652995066,9.795616110555418,0.9999861570990537,0.06807801485341562,794.9949534497091,794.9972333442688,310
0p88mm_raw,1,Falling,final,1,lorentz,True,final_validation,794.9909801893953,3.3365224196186695e-07,377101.70991949964,0.00015826699182463634,0.0006479362613914921,1.5808113712976167e-06,0.3073467223884346,0.0007498533769961787,32.26152767317939,142.66993388575628,0.1669337522169324,142.5630029288113,120.69485514485496,0.9999666733425174,0.2447592872980721,794.9898352654717,794.9921578931337,15
0p88mm_raw,1,Falling,raw,2,lorentz,True,selected,794.9909801893953,3.3365224196186695e-07,377101.70991949964,0.00015826699182463634,0.0006479362613914921,1.5808113712976167e-06,0.3073467223884346,0.0007498533769961787,32.26152767317939,142.66993388575628,0.1669337522169324,142.5630029288113,21.224376636017624,0.9999666733425174,0.2447592872980721,794.9898352654717,794.9921578931337,243
0p88mm_raw,1,Falling,raw,1,lorentz,False,candidate,794.9745706636546,2.8426916019612957e-05,377109.4938920242,0.013484783424101325,9.960258958686768e-05,0.00014570210062712926,0.04724815552034855,0.06911623019668692,209.85951050142322,1.6688230558624177,1.3517054663779622,0.39932861137517955,0.32573772948154023,0.5834035950357873,0.06929684351909089,794.9734493887281,794.9745960205157,0
0p88mm_raw,1,Falling,raw,2,lorentz,False,candidate,794.9909801893953,3.3365224196186695e-07,377101.70991949964,0.00015826699182463634,0.0006479362613914921,1.5808113712976167e-06,0.3073467223884346,0.0007498533769961787,32.26152767317939,142.66993388575628,0.1669337522169324,142.5630029288113,21.224376636017624,0.9999666733425174,0.2447592872980721,794.9898352654717,794.9921578931337,243
0p88mm_raw,1,Falling,raw,3,lorentz,False,candidate,795.0026063642798,8.936200080864222e-07,377096.1951571659,0.00042387371093887576,0.0006569298072967726,6.079328705622584e-06,0.3116036712758048,0.0028836279348618474,31.820789366820836,18.160740588733216,0.38284226556345247,17.784516475965514,4.497192225309163,0.9997998098823822,0.07176722395262031,795.0022538869487,795.0033699609871,413
0p88mm_raw,1,Rising,final,1,lorentz,True,final_validation,794.990972387507,3.3999732623831247e-07,377101.71362030314,0.00016127676766660568,0.0006476556861780671,1.6100724882120685e-06,0.3072136383639774,0.0007637333195548846,32.27550326996847,144.36138603015792,0.28009657855906045,144.0831195707259,122.40104895104852,0.9999657169449018,0.25132909583774354,794.989788235186,794.9921206508769,16
0p88mm_raw,1,Rising,raw,2,lorentz,True,selected,794.990972387507,3.3999732623831247e-07,377101.71362030314,0.00016127676766660568,0.0006476556861780671,1.6100724882120685e-06,0.3072136383639774,0.0007637333195548846,32.27550326996847,144.36138603015792,0.28009657855906045,144.0831195707259,21.393448839964424,0.9999657169449018,0.25132909583774354,794.989788235186,794.9921206508769,240
0p88mm_raw,1,Rising,raw,1,lorentz,False,candidate,794.9746711060252,3.0864246264416867e-05,377109.4462455105,0.01464096812212398,0.0002807355565064819,9.690959913248912e-05,0.13317157653374478,0.04597067880651172,74.45638962667795,1.7170810213393233,1.3265317341942657,0.4144710903354782,0.12035966746810844,0.8410642514035249,0.05500153397922131,794.9735620704279,794.9747079860181,0
0p88mm_raw,1,Rising,raw,2,lorentz,False,candidate,794.990972387507,3.3999732623831247e-07,377101.71362030314,0.00016127676766660568,0.0006476556861780671,1.6100724882120685e-06,0.3072136383639774,0.0007637333195548846,32.27550326996847,144.36138603015792,0.28009657855906045,144.0831195707259,21.393448839964424,0.9999657169449018,0.25132909583774354,794.989788235186,794.9921206508769,240
0p88mm_raw,1,Rising,raw,3,lorentz,False,candidate,795.0026109744387,1.317893466651221e-06,377096.1929704141,0.0006251207255855613,0.0006512899770423743,7.779301775457023e-06,0.308928508500665,0.00368998169691187,32.096341116974386,18.26928177542753,0.6069614106770408,17.667239638950683,5.349904244906892,0.9996297729332592,0.10364997060574709,795.0023190608979,795.0034943405751,412
0p88mm_raw,2,Falling,final,1,lorentz,True,final_validation,794.9863171449973,4.3250696488752837e-07,377103.9218343187,0.0002051608551773315,0.0006398741930287255,2.0277898603038938e-06,0.30352606386770276,0.000961887635654731,32.66762222409111,171.17654777674102,0.5214736796083359,171.39645806889942,145.82305194805141,0.9999400302805417,0.39365254984134906,794.9851193453528,794.9874882871034,16
0p88mm_raw,2,Falling,raw,2,lorentz,True,selected,794.9863171449973,4.3250696488752837e-07,377103.9218343187,0.0002051608551773315,0.0006398741930287255,2.0277898603038938e-06,0.30352606386770276,0.000961887635654731,32.66762222409111,171.17654777674102,0.5214736796083359,171.39645806889942,23.81120939297883,0.9999400302805417,0.39365254984134906,794.9851193453528,794.9874882871034,184
0p88mm_raw,2,Falling,raw,1,lorentz,False,candidate,794.9770687537197,2.3844682638519585e-07,377108.30888491246,0.00011311053235543378,0.0006550357466428653,1.013767166827223e-06,0.3107252176001851,0.0004808944017524835,31.91075016754468,26.042708106061035,0.47554199670597985,25.662470997091837,1.1353111107365006,0.9999833121444514,0.03245685625127013,794.9753573381859,794.9777377390923,50
0p88mm_raw,2,Falling,raw,2,lorentz,False,candidate,794.9863171449973,4.3250696488752837e-07,377103.9218343187,0.0002051608551773315,0.0006398741930287255,2.0277898603038938e-06,0.30352606386770276,0.000961887635654731,32.66762222409111,171.17654777674102,0.5214736796083359,171.39645806889942,23.81120939297883,0.9999400302805417,0.39365254984134906,794.9851193453528,794.9874882871034,184
0p88mm_raw,2,Falling,raw,3,lorentz,False,candidate,794.9979464563204,1.08735856561254e-06,377098.40551955625,0.0005157764031319414,0.0006393239158778749,4.1752028974021264e-06,0.3032561660853443,0.001980460908545855,32.696696385738086,29.42621269326334,0.9121532786074917,28.83439623106269,0.7727626053073813,0.9998264427477231,0.12269943792508178,794.9977654788211,795.000092642399,358
0p88mm_raw,2,Rising,final,1,lorentz,True,final_validation,794.9862816087941,2.4734893382082495e-07,377103.93869101413,0.00011733065001586597,0.0006429231311591514,1.1651515112898679e-06,0.3049723632274984,0.0005526928379066213,32.512699461225864,173.85027905225698,0.4179537579115733,173.78269399793845,148.28958541458485,0.9999805025280478,0.22802671235722702,794.985110750986,794.9874866159764,16
0p88mm_raw,2,Rising,raw,2,lorentz,True,selected,794.9862816087941,2.4734893382082495e-07,377103.93869101413,0.00011733065001586597,0.0006429231311591514,1.1651515112898679e-06,0.3049723632274984,0.0005526928379066213,32.512699461225864,173.85027905225698,0.4179537579115733,173.78269399793845,24.57146619888822,0.9999805025280478,0.22802671235722702,794.985110750986,794.9874866159764,176
0p88mm_raw,2,Rising,raw,1,lorentz,False,candidate,794.9770259841886,4.577170245420999e-07,377108.32917322894,0.0002171243906646507,0.0006569499191979827,2.058065477803632e-06,0.31163326521610246,0.0009762717767885119,31.817767537491758,26.078123816385173,0.4882208528277133,25.705289551096776,1.8848644636768732,0.9999365883936682,0.062410163321317866,794.9755084558044,794.9778423038899,44
0p88mm_raw,2,Rising,raw,2,lorentz,False,candidate,794.9862816087941,2.4734893382082495e-07,377103.93869101413,0.00011733065001586597,0.0006429231311591514,1.1651515112898679e-06,0.3049723632274984,0.0005526928379066213,32.512699461225864,173.85027905225698,0.4179537579115733,173.78269399793845,24.57146619888822,0.9999805025280478,0.22802671235722702,794.985110750986,794.9874866159764,176
0p88mm_raw,2,Rising,raw,3,lorentz,False,candidate,794.9979103707883,8.192825861661767e-07,377098.4226363266,0.00038861758868344786,0.0006462407773023774,3.3445345269569757e-06,0.3065371299533853,0.0015864427794281544,32.346733301454535,29.677796904216073,0.8626326094880428,28.981786176961027,0.5079156730265435,0.9998766895748175,0.10608735998029889,794.9976709407849,794.999982109291,347
