mode,pos,background_leakage_raw_sum,ER_sum_dB,separation_efficiency
1,0.28071999999999997,0.061686485973255545,12.098099690313006,0.9418976441838126
10,0.8071999999999999,0.06291962246023397,12.01213891959892,0.940804910239026
18,0.052959999999999674,0.048990367702992366,13.098893008828963,0.9532976000434893
22,0.1758399999999991,0.05790772826143353,12.372634722428629,0.9452620236014353
27,0.5794399999999991,0.041605312546864726,13.808512111405864,0.9600565472874422
31,0.7023199999999985,0.05696658408821342,12.443798215494095,0.9461037038012365
37,0.3866399999999981,0.047401561720647134,13.242073495603826,0.9547436594969582
46,0.9131199999999993,0.054494624563014904,12.636463351133976,0.9483215719704617
