dataset_key,analysis_source,analysis_source_label,reference_source,reference_peak_l,reference_peak_lambda_nm,reference_peak_nu_ghz,n_sellmeier_20p00C,n_sellmeier_20p18C,delta_n_temp_20p18_minus_20p00,n_malitson_20C,delta_n_sellmeier20_minus_malitson20,fsr_method_A_ghz,fsr_method_B_ghz,fsr_final_ghz,fsr_final_err_ghz,fwhm_l0_ghz,fwhm_l0_nm,finesse_l0,finesse_mode_l_min,finesse_mode_l_max,finesse_mode_count,finesse_mode_mean,finesse_mode_sd,finesse_mode_min,finesse_mode_max,finesse_all_weighted_mean,finesse_all_weighted_err,k_relative_fit,k_relative_fit_err,k_relative_fit_mode_count,k_relative_fit_fit_l_values,k_relative_fit_holdout_l_values,k_relative_fit_band_min,k_relative_fit_band_max,k_relative_fit_holdout_l,k_relative_fit_holdout_pos_meas,k_relative_fit_holdout_pos_fit,k_relative_fit_holdout_abs_delta_pos,k_relative_fit_holdout_abs_delta_mhz,k_relative_fit_holdout_abs_delta_pos_max,k_relative_fit_holdout_abs_delta_mhz_max,k_relative_fit_strategy,k_joint_method_B,k_joint_method_B_err,k_joint_method_B_mode_count,k_joint_method_B_band_min,k_joint_method_B_band_max,delta_k_relative_fit_minus_joint_method_B,L_mm,L_err_mm,L_over_R,L_over_R_err,R_mm,R_err_mm,baseline_L_mm,baseline_R_mm,baseline_k,baseline_F,delta_L_mm_vs_thesis,delta_R_mm_vs_thesis,delta_k_vs_thesis,delta_F_vs_thesis,fsr_choice,fsr_choice_reason
0p88mm,final,FSR补全后数据,raw,0,794.9956705276295,377099.48508402717,1.453798267295386,1.453799786239413,1.5189440270013677e-06,1.4534042560174256,0.00039401127796034885,9.938667579495814,9.93146357881119,9.938667579495814,0.0401545436857721,0.31085857573452597,0.0006553475453233011,31.971669290486172,0,9,10,32.20830665144302,0.2077350707384851,31.971669290486172,32.66860197593871,32.23673875767173,0.0001450466508419769,0.222491264714,0.0002510364088181144,8,"1,2,3,4,5,6,7,8",9,0.222441264714,0.22256626471399998,9,0.002296273926682385,0.002421382425999763,0.00012510849931737789,1.2434117860849978,0.00012510849931737789,1.2434117860849978,"reference l=0, fit l=1..8, hold out l=9",0.222539031322,9.097237298278711e-05,9,0.22244805894901723,0.2226300036949828,-4.7766608000016086e-05,10.374279434756836,0.04191451755874938,0.4140084159199133,0.000776903102958109,25.05813658813076,0.11162799875095783,10.25,25.0,0.221,29.8,0.12427943475683634,0.05813658813076117,0.0014912647139999902,2.4083066514430165,A_direct,Method A selected because rising/falling direct FSR agree within 1%
