dataset_key,l,scan_direction,source,candidate_rank,fit_model,selected,branch_role,lambda_center_nm,lambda_center_err_nm,nu_center_ghz,nu_center_err_ghz,fwhm_nm,fwhm_err_nm,fwhm_ghz,fwhm_err_ghz,finesse_with_final_fsr,peak_power_uw,baseline_uw,amplitude_uw,prominence_uw,r_squared,residual_rms_uw,window_lambda_min_nm,window_lambda_max_nm,peak_index
0p88mm_final,0,Falling,final,3,lorentz,True,selected,794.9957016652171,3.39818782757521e-07,377099.47031417594,0.0001611901582766455,0.000656605683390424,1.4995568837257204e-06,0.31145533855486973,0.0007113020930483941,31.910410094784417,59.021063207148245,0.11722251686003375,59.464101050258904,13.76888385038323,0.9999694539643292,0.10435151956199978,794.9952392124094,794.997232866804,323
0p88mm_final,0,Falling,final,1,lorentz,False,candidate,794.9748095165163,1.7316637198991895e-06,377109.3805882053,0.0008214431765396507,0.0006768721805897502,7.909948221734425e-06,0.3210854554181763,0.003752214081094192,30.953340961993625,59.41551770686903,0.12656985444044128,59.5797876443439,15.078885161806943,0.9990444741513904,0.5435062734209343,794.9735081587819,794.9753587705803,20
0p88mm_final,0,Falling,final,2,lorentz,False,candidate,794.9864257295867,5.233840472909303e-07,377103.8703269304,0.00024826857857308636,0.0006425385531305134,2.6561283912665338e-06,0.3047898270683201,0.0012599413826627501,32.608265423727595,3.7378000879767144,0.24372310218964433,3.4952040575327867,0.0,0.9999076280801175,0.009881212796899233,794.985560522855,794.9875663526029,189
0p88mm_final,0,Falling,final,3,lorentz,False,candidate,794.9957016652171,3.39818782757521e-07,377099.47031417594,0.0001611901582766455,0.000656605683390424,1.4995568837257204e-06,0.31145533855486973,0.0007113020930483941,31.910410094784417,59.021063207148245,0.11722251686003375,59.464101050258904,13.76888385038323,0.9999694539643292,0.10435151956199978,794.9952392124094,794.997232866804,323
0p88mm_final,0,Falling,raw,1,lorentz,True,raw_validation,794.9957016652171,3.3981878254798644e-07,377099.47031417594,0.00016119015817725457,0.0006566056833744509,1.4995568832846128e-06,0.311455338547293,0.0007113020928391583,31.910410095560696,59.02106319997494,0.11722251744006573,59.46410104245909,36.611421911422056,0.9999694539643653,0.10435151948637857,794.9952392124094,794.997232866804,6
0p88mm_final,0,Rising,final,3,lorentz,True,selected,794.9956393900443,2.2174935816289967e-07,377099.49985387846,0.00010518494431026838,0.0006540894072561782,9.817798592703212e-07,0.3102618129141822,0.0004656990246908839,32.033164140134865,59.72909222833028,0.16443676577441066,60.07448324890727,13.785656363928647,0.9999867509277149,0.0690928395729891,794.9951683088823,794.9971617245444,311
0p88mm_final,0,Rising,final,1,lorentz,False,candidate,794.9746275331943,1.7774270658324355e-05,377109.4669150081,0.008431521586497286,0.0004988019128052214,4.410900911238353e-05,0.23661500244082834,0.020923843776165844,42.0035394077822,52.21733843405456,2.7953910279361507,49.42194740611841,28.13669261976039,0.9949853717374693,1.1113093407597254,794.9736227084612,794.9746275331944,0
0p88mm_final,0,Rising,final,2,lorentz,False,candidate,794.986356651851,5.567560430831012e-07,377103.9030941362,0.0002640987171177709,0.0006504895990285176,2.798801332617859e-06,0.30856147990879174,0.0013276188926817942,32.20968340712393,3.7868910374091564,0.23589994829691605,3.5740635266097356,0.0031692161768639426,0.9998977678540174,0.010670178560916873,794.985542617924,794.9875486864042,178
0p88mm_final,0,Rising,final,3,lorentz,False,candidate,794.9956393900443,2.2174935816289967e-07,377099.49985387846,0.00010518494431026838,0.0006540894072561782,9.817798592703212e-07,0.3102618129141822,0.0004656990246908839,32.033164140134865,59.72909222833028,0.16443676577441066,60.07448324890727,13.785656363928647,0.9999867509277149,0.0690928395729891,794.9951683088823,794.9971617245444,311
0p88mm_final,0,Rising,raw,1,lorentz,True,raw_validation,794.9956393900444,2.2174935771828863e-07,377099.4998538784,0.00010518494409937085,0.0006540894072340807,9.817798569834131e-07,0.31026181290370036,0.00046569902360610814,32.03316414121707,59.72909222449028,0.16443676622038553,60.07448324078783,37.21212121212138,0.9999867509277687,0.06909283942212129,794.9951683088823,794.9971617245444,7
0p88mm_final,1,Falling,final,2,lorentz,True,selected,794.990980175867,3.52577141940094e-07,377101.7099259167,0.00016724396429880172,0.0006483968461017015,1.8204777668740766e-06,0.30756519944595156,0.0008635384499814837,32.31401861263675,142.65493396367296,0.11204913557093686,142.60257549276517,24.18835453658734,0.9999639394439401,0.25568362092125163,794.989978266188,794.9920146536849,241
0p88mm_final,1,Falling,final,1,lorentz,False,candidate,794.9744944653679,2.594972872964177e-05,377109.5300379603,0.012309690529667773,2.5592489233023083e-05,0.000609249144072035,0.01214022796248004,0.2890075845157113,818.6557624957081,1.5598904274651426,1.335879378075567,1.4499678974847452,0.7480549532715131,0.4911139695550911,0.060688241409230397,794.9735210084525,794.9745244007913,0
0p88mm_final,1,Falling,final,2,lorentz,False,candidate,794.990980175867,3.52577141940094e-07,377101.7099259167,0.00016724396429880172,0.0006483968461017015,1.8204777668740766e-06,0.30756519944595156,0.0008635384499814837,32.31401861263675,142.65493396367296,0.11204913557093686,142.60257549276517,24.18835453658734,0.9999639394439401,0.25568362092125163,794.989978266188,794.9920146536849,241
0p88mm_final,1,Falling,final,3,lorentz,False,candidate,794.9923450593468,0.00013909513784852358,377101.0624984323,0.06597915639946003,0.0016221633666535882,0.00038937610692890104,0.7694659362606022,0.18469881445642158,12.916319113221657,6.952775094416105,1.300259581543707,5.652515512872398,16.527760903622188,0.9456513617178187,0.3893348038870121,794.9923450593467,794.9942795081025,272
0p88mm_final,1,Falling,raw,1,lorentz,True,raw_validation,794.990980175867,3.52577141940094e-07,377101.7099259167,0.00016724396429880172,0.0006483968461017015,1.8204777668740766e-06,0.30756519944595156,0.0008635384499814837,32.31401861263675,142.65493396367296,0.11204913557093686,142.60257549276517,122.73123543123586,0.9999639394439401,0.25568362092125163,794.989978266188,794.9920146536849,13
0p88mm_final,1,Rising,final,2,lorentz,True,selected,794.9909723771616,3.6336816339187536e-07,377101.71362521045,0.00017236265800879195,0.0006480134406771443,1.8745619021458698e-06,0.30738333820423136,0.0008891931231394815,32.333136979898285,144.3496559250572,0.23592861744198432,144.11558874620434,24.285512107128135,0.9999621001742852,0.26554285189203214,794.9899314746348,794.991976695231,240
0p88mm_final,1,Rising,final,1,lorentz,False,candidate,794.974547771443,4.842475366760734e-05,377109.50475132826,0.022971093759528355,0.00012663960505299,0.00014318787021694201,0.06007361981250135,0.06792356683025892,165.44146349955045,1.6288550258346504,1.3398199038983702,0.30980804171589743,0.7418268902780691,0.6967997236900523,0.05256453584968635,794.9735620704279,794.9745647465693,0
0p88mm_final,1,Rising,final,2,lorentz,False,candidate,794.9909723771616,3.6336816339187536e-07,377101.71362521045,0.00017236265800879195,0.0006480134406771443,1.8745619021458698e-06,0.30738333820423136,0.0008891931231394815,32.333136979898285,144.3496559250572,0.23592861744198432,144.11558874620434,24.285512107128135,0.9999621001742852,0.26554285189203214,794.9899314746348,794.991976695231,240
0p88mm_final,1,Rising,final,3,lorentz,False,candidate,794.9922638903258,0.0001214974727120543,377101.10100059817,0.05763179443319278,0.00133190156950566,0.00030185833887016306,0.6317816802734312,0.14318518192505816,15.731174058726141,7.907654767712678,1.7491353690212301,6.158519398691448,16.87888434080857,0.9409291412608275,0.4493292905132598,794.9922638903257,794.9942584996501,270
0p88mm_final,1,Rising,raw,1,lorentz,True,raw_validation,794.9909723771616,3.6336816339187536e-07,377101.71362521045,0.00017236265800879195,0.0006480134406771443,1.8745619021458698e-06,0.30738333820423136,0.0008891931231394815,32.333136979898285,144.3496559250572,0.23592861744198432,144.11558874620434,124.14498834498879,0.9999621001742852,0.26554285189203214,794.9899314746348,794.991976695231,14
0p88mm_final,2,Falling,final,2,lorentz,True,selected,794.9863171456763,4.7559128866236965e-07,377103.92183399666,0.00022559802134531547,0.0006396919379342148,2.4618571903469388e-06,0.30343961066738473,0.001167788654285651,32.7533625476144,171.18361468814504,0.5487761873649127,171.37660479044246,26.829561948175154,0.9999300666518959,0.4270020226849767,794.9852625848016,794.9872734279302,178
0p88mm_final,2,Falling,final,1,lorentz,False,candidate,794.9770687209838,2.435127311934187e-07,377108.30890044116,0.00011551361400124613,0.0006560804299927043,1.1451971233971641e-06,0.31122077754428745,0.0005432400097486676,31.93446034650279,26.03709742492085,0.45135310593610417,25.680503946904444,0.8845334407314045,0.9999834597411292,0.03243721370492915,794.9757161530051,794.9776661193679,46
0p88mm_final,2,Falling,final,2,lorentz,False,candidate,794.9863171456763,4.7559128866236965e-07,377103.92183399666,0.00022559802134531547,0.0006396919379342148,2.4618571903469388e-06,0.30343961066738473,0.001167788654285651,32.7533625476144,171.18361468814504,0.5487761873649127,171.37660479044246,26.829561948175154,0.9999300666518959,0.4270020226849767,794.9852625848016,794.9872734279302,178
0p88mm_final,2,Falling,final,3,lorentz,False,candidate,794.9979467011441,2.9747514094849086e-07,377098.40540342685,0.00014110401387112682,0.0006449889769653142,1.2940556618777366e-06,0.3059433244144474,0.0006138208640944009,32.48532256265986,29.395091546189786,0.7672192385078639,28.939312829951124,1.9505835184610971,0.999975975460583,0.045030534713320206,794.9974789999235,794.9995196846038,346
0p88mm_final,2,Falling,raw,1,lorentz,True,raw_validation,794.9863171456763,4.7559128866236965e-07,377103.92183399666,0.00022559802134531547,0.0006396919379342148,2.4618571903469388e-06,0.30343961066738473,0.001167788654285651,32.7533625476144,171.18361468814504,0.5487761873649127,171.37660479044246,144.80652680652736,0.9999300666518959,0.4270020226849767,794.9852625848016,794.9872734279302,14
0p88mm_final,2,Rising,final,2,lorentz,True,selected,794.9862816065918,2.663491792163182e-07,377103.9386920588,0.0001263434689047568,0.000643011315685997,1.3562659882606023e-06,0.3050141938030917,0.0006433485179814076,32.58427896608618,173.84647220150353,0.4050943835743388,173.79177550453255,27.21287414636057,0.9999780505367756,0.24296988046867277,794.9852539904348,794.9873433765276,176
