dataset_key,l,scan_direction,source,candidate_rank,fit_model,selected,branch_role,lambda_center_nm,lambda_center_err_nm,nu_center_ghz,nu_center_err_ghz,fwhm_nm,fwhm_err_nm,fwhm_ghz,fwhm_err_ghz,finesse_with_final_fsr,peak_power_uw,baseline_uw,amplitude_uw,prominence_uw,r_squared,residual_rms_uw,window_lambda_min_nm,window_lambda_max_nm,peak_index
0p98mm_final,1,Rising,raw,1,lorentz,True,raw_validation,794.9906986803745,5.0408380358902775e-08,377101.84345255006,2.39110887590927e-05,0.0006451588563929522,2.4410840061877446e-07,0.3060294849604726,0.00011579220741625758,32.413172112479614,2.9804672049099583,-0.0097480992191752,2.9902153060787544,2.761522039886055,0.9992502927439012,0.024017838461500858,794.9895424433071,794.9918541370246,12105
0p98mm_final,2,Falling,final,3,lorentz,True,selected,794.9860783034474,5.0090098555267795e-08,377104.0351294916,2.3760388767481504e-05,0.0006412931688223906,2.4166980385271775e-07,0.30419934167902907,0.00011463679766103574,32.608178284565675,3.3590700287449224,-0.005617968643516795,3.3646885721352726,3.330474040719422,0.9992551507427,0.026935986174188235,794.9849213477034,794.987232754942,210207
0p98mm_final,2,Falling,final,2,lorentz,False,candidate,794.9767776001449,6.237780188634196e-08,377108.4469976665,2.9589790116256893e-05,0.0006748257887496636,3.1090553413705106e-07,0.32011313079809206,0.0001474824252040918,30.98712740332366,0.41772060395142974,-0.005305853393983375,0.42302645787491555,0.3873626424938859,0.9989033471154108,0.004109988550957798,794.975615271702,794.9779271564054,112758
0p98mm_final,2,Falling,final,3,lorentz,False,candidate,794.9860783034474,5.0090098555267795e-08,377104.0351294916,2.3760388767481504e-05,0.0006412931688223906,2.4166980385271775e-07,0.30419934167902907,0.00011463679766103574,32.608178284565675,3.3590700287449224,-0.005617968643516795,3.3646885721352726,3.330474040719422,0.9992551507427,0.026935986174188235,794.9849213477034,794.987232754942,210207
0p98mm_final,2,Falling,final,4,lorentz,False,candidate,794.9976656429129,6.900957790221854e-08,377098.5387203099,3.273394641176326e-05,0.0006465371599425471,3.346032406554934e-07,0.30667790457667143,0.0001587154259128881,32.34463983054045,0.4909904778692959,0.0021734136619910964,0.4888171114712484,0.4654152091891828,0.9985989958706563,0.005369246395321886,794.9965224061533,794.9988338133919,331696
0p98mm_final,2,Falling,raw,1,lorentz,True,raw_validation,794.9860783034474,5.00900985552935e-08,377104.0351294916,2.3760388767493695e-05,0.0006412931688224455,2.4166980385348564e-07,0.3041993416790552,0.00011463679766139999,32.608178284562875,3.3590700287418165,-0.005617968641894903,3.364688572130545,3.102272255169042,0.9992551507427,0.026935986174188246,794.9849213477034,794.987232754942,12104
0p98mm_final,2,Rising,final,2,lorentz,True,selected,794.9860806850676,5.2345256018653385e-08,377104.03399976285,2.4830129338081292e-05,0.0006442542883591043,2.5329442342319345e-07,0.3056039557982013,0.00012015097016568987,32.458304872425586,3.4123261593418635,-0.003430906595187931,3.4157571260524597,3.3703596657223276,0.9991904496247072,0.02850994274647414,794.9849288916478,794.9872404898722,160061
0p98mm_final,2,Rising,final,1,lorentz,False,candidate,794.9768585191279,1.343466102740866e-08,377108.40861260955,6.372919646659157e-06,0.0006723750159819111,6.679951623524059e-08,0.31895050723884133,3.1687286231813814e-05,31.1000802393749,0.4195260692894826,-0.004003886883394068,0.4235299584228271,0.3816990181262612,0.9999488933795954,0.0008878733722460694,794.9757029342446,794.9780148189479,63448
0p98mm_final,2,Rising,final,2,lorentz,False,candidate,794.9860806850676,5.2345256018653385e-08,377104.03399976285,2.4830129338081292e-05,0.0006442542883591043,2.5329442342319345e-07,0.3056039557982013,0.00012015097016568987,32.458304872425586,3.4123261593418635,-0.003430906595187931,3.4157571260524597,3.3703596657223276,0.9991904496247072,0.02850994274647414,794.9849288916478,794.9872404898722,160061
0p98mm_final,2,Rising,final,3,lorentz,False,candidate,794.9977525230001,6.50551701857876e-08,377098.4975096853,3.085820916404117e-05,0.0006609569459496854,3.1990813542890564e-07,0.31351770548433805,0.00015174492862214109,31.638998991120197,0.4950662140976001,-0.0017010032891366439,0.4967672199070481,0.45356284618955817,0.9987822988007294,0.005086916750212862,794.9965944078496,794.9989062925529,282230
