dataset_key,analysis_source,analysis_source_label,reference_source,reference_peak_l,reference_peak_lambda_nm,reference_peak_nu_ghz,n_sellmeier_20p00C,n_sellmeier_20p18C,delta_n_temp_20p18_minus_20p00,n_malitson_20C,delta_n_sellmeier20_minus_malitson20,fsr_method_A_ghz,fsr_method_B_ghz,fsr_final_ghz,fsr_final_err_ghz,fwhm_l0_ghz,fwhm_l0_nm,finesse_l0,finesse_mode_l_min,finesse_mode_l_max,finesse_mode_count,finesse_mode_mean,finesse_mode_sd,finesse_mode_min,finesse_mode_max,finesse_all_weighted_mean,finesse_all_weighted_err,k_relative_fit,k_relative_fit_err,k_relative_fit_mode_count,k_relative_fit_fit_l_values,k_relative_fit_holdout_l_values,k_relative_fit_band_min,k_relative_fit_band_max,k_relative_fit_holdout_l,k_relative_fit_holdout_pos_meas,k_relative_fit_holdout_pos_fit,k_relative_fit_holdout_abs_delta_pos,k_relative_fit_holdout_abs_delta_mhz,k_relative_fit_holdout_abs_delta_pos_max,k_relative_fit_holdout_abs_delta_mhz_max,k_relative_fit_strategy,k_joint_method_B,k_joint_method_B_err,k_joint_method_B_mode_count,k_joint_method_B_band_min,k_joint_method_B_band_max,delta_k_relative_fit_minus_joint_method_B,L_mm,L_err_mm,L_over_R,L_over_R_err,R_mm,R_err_mm,baseline_L_mm,baseline_R_mm,baseline_k,baseline_F,delta_L_mm_vs_thesis,delta_R_mm_vs_thesis,delta_k_vs_thesis,delta_F_vs_thesis,fsr_choice,fsr_choice_reason
0p98mm,final,FSR补全后数据,raw,0,794.9744547398052,377109.5488824505,1.4537986392263653,1.4538001581735127,1.5189471473942007e-06,1.4534046270270176,0.00039401219934775966,9.91938636751729,9.907737134557893,9.91938636751729,0.0007780968014389973,0.3069312990061591,0.0006470506572027195,32.31793694431352,0,9,10,32.4886763816806,0.2423273921815023,32.10740929183148,32.935471964844844,32.29060611346112,0.00036824079219728665,0.221838108471,5.162688489429651e-05,8,"1,2,3,4,5,6,7,8",9,0.221788108471,0.221888108471,9,0.9974030203985063,0.9965429762389999,0.0008600441595063568,8.531110311270222,0.0008600441595063568,8.531110311270222,"reference l=0, fit l=1..8, hold out l=9",0.22181215988300002,5.162688489429651e-05,9,0.22176053299810572,0.2218637867678943,2.59485879999799e-05,10.394442204424239,0.0008153611455734961,0.41198776917076974,0.00015965816400280019,25.229977640709336,0.009975694384330944,10.25,25.0,0.221,29.8,0.14444220442423905,0.22997764070933613,0.0008381084709999931,2.6886763816805974,A_direct,Method A selected because rising/falling direct FSR agree within 1%
