mode,pos,background_leakage_raw_sum,ER_sum_dB,separation_efficiency
1,0.2749933333333333,0.05509607448287679,12.588793429115029,0.9477809880869089
10,0.7499333333333329,0.04903777960295019,13.0946920260093,0.9532545151791285
18,0.9498799999999994,0.04916680411704166,13.083280202931562,0.9531372857737151
22,0.04985333333333308,0.058070017267240814,12.36048044828286,0.9451170373230852
27,0.42481999999999953,0.05522060991745281,12.578988008419687,0.9476691325032285
31,0.5247933333333332,0.059298633553504176,12.269553141738548,0.9440208533503135
37,0.17475333333333332,0.05917931758513206,12.278300471294287,0.94412719678094
46,0.6496933333333317,0.05795519037838415,12.369076632077366,0.9452196171393078
