Time_ms,Lambda_aligned,Power_uW,Scan_Direction
10,794.9735023873242,0.847,Rising
250280,794.973562786625,0.8420000000000001,Falling
252380,794.9735640221669,0.845,Falling
310,794.9735740070486,0.845,Rising
249980,794.9736344063494,0.84,Falling
252680,794.9736356418913,0.848,Falling
610,794.973645626773,0.843,Rising
249680,794.9737060260738,0.8420000000000001,Falling
252980,794.9737072616157,0.855,Falling
910,794.9737172464974,0.845,Rising
249380,794.9737776457982,0.844,Falling
1210,794.9737888662218,0.848,Rising
249080,794.9738492655226,0.8460000000000001,Falling
1510,794.9738604859461,0.854,Rising
248777,794.9739216014443,0.853,Falling
1810,794.9739321056705,0.861,Rising
248477,794.9739932211687,0.863,Falling
2110,794.9740037253949,0.871,Rising
248177,794.9740648408931,0.873,Falling
2410,794.9740753451193,0.881,Rising
247877,794.9741364606175,0.885,Falling
2710,794.9741469648437,0.896,Rising
247577,794.9742080803419,0.898,Falling
3010,794.9742185845681,0.913,Rising
247277,794.9742797000663,0.916,Falling
3310,794.9742902042925,0.931,Rising
246977,794.9743513197906,0.934,Falling
3610,794.9743618240169,0.954,Rising
246677,794.974422939515,0.954,Falling
3910,794.9744334437413,0.978,Rising
246377,794.9744945592394,0.979,Falling
4210,794.9745050634657,1.0,Rising
246077,794.9745661789638,1.01,Falling
4510,794.9745766831901,1.04,Rising
245777,794.9746377986881,1.04,Falling
4810,794.9746483029145,1.0699999999999998,Rising
245477,794.9747094184125,1.0699999999999998,Falling
5110,794.9747199226389,1.1,Rising
245177,794.9747810381369,1.1,Falling
5410,794.9747915423633,1.13,Rising
244877,794.9748526578613,1.12,Falling
5710,794.9748631620877,1.15,Rising
244577,794.9749242775857,1.15,Falling
6010,794.9749347818121,1.18,Rising
244277,794.9749958973101,1.18,Falling
6310,794.9750064015365,1.21,Rising
243963,794.9750708592884,1.22,Falling
6610,794.9750780212609,1.25,Rising
243663,794.9751424790128,1.26,Falling
6913,794.9751503571824,1.3,Rising
243363,794.9752140987372,1.3,Falling
7213,794.9752219769068,1.35,Rising
243063,794.9752857184615,1.35,Falling
7513,794.9752935966312,1.41,Rising
242763,794.9753573381859,1.42,Falling
7813,794.9753652163556,1.48,Rising
242463,794.9754289579103,1.49,Falling
8113,794.97543683608,1.56,Rising
242163,794.9755005776346,1.57,Falling
8413,794.9755084558044,1.65,Rising
241863,794.975572197359,1.6700000000000002,Falling
8713,794.9755800755288,1.75,Rising
241560,794.9756445332807,1.7799999999999998,Falling
9013,794.9756516952532,1.88,Rising
241260,794.9757161530051,1.9,Falling
9313,794.9757233149776,2.02,Rising
240960,794.9757877727295,2.06,Falling
9613,794.975794934702,2.1900000000000004,Rising
240660,794.9758593924539,2.24,Falling
9913,794.9758665544264,2.39,Rising
240360,794.9759310121783,2.45,Falling
10213,794.9759381741508,2.62,Rising
240060,794.9760026319027,2.68,Falling
10513,794.9760097938752,2.9000000000000004,Rising
239760,794.9760742516271,2.97,Falling
10813,794.9760814135996,3.23,Rising
239460,794.9761458713515,3.32,Falling
11113,794.976153033324,3.64,Rising
239160,794.9762174910759,3.75,Falling
11413,794.9762246530483,4.15,Rising
238860,794.9762891108003,4.289999999999999,Falling
11713,794.9762962727727,4.76,Rising
238560,794.9763607305247,4.95,Falling
12013,794.9763678924971,5.54,Rising
238260,794.9764323502491,5.800000000000001,Falling
12313,794.9764395122215,6.56,Rising
12613,794.9765111319459,7.84,Rising
237778,794.9765474192728,7.669999999999999,Falling
13059,794.9766176066028,10.5,Rising
237478,794.9766190389972,9.34,Falling
13359,794.9766892263272,13.1,Rising
237178,794.9766906587216,11.5,Falling
13659,794.9767608460515,16.0,Rising
236878,794.976762278446,14.2,Falling
13959,794.9768324657759,19.6,Rising
236578,794.9768338981704,17.5,Falling
14259,794.9769040855003,23.200000000000003,Rising
236278,794.9769055178948,21.0,Falling
14559,794.9769757052247,25.6,Rising
235978,794.9769771376192,24.3,Falling
14862,794.9770480411464,26.1,Rising
235678,794.9770487573436,26.0,Falling
15162,794.9771196608708,24.2,Rising
235378,794.977120377068,25.5,Falling
15462,794.9771912805952,20.9,Rising
235078,794.9771919967924,23.0,Falling
15762,794.9772629003196,17.4,Rising
234778,794.9772636165168,19.4,Falling
16062,794.977334520044,14.1,Rising
234478,794.9773352362412,15.9,Falling
16362,794.9774061397684,11.5,Rising
234178,794.9774068559656,12.9,Falling
16662,794.9774777594928,9.49,Rising
233875,794.9774791918873,10.5,Falling
16962,794.9775493792172,7.829999999999999,Rising
233392,794.9775944996435,7.669999999999999,Falling
233092,794.9776661193679,6.409999999999999,Falling
17589,794.9776990644411,5.55,Rising
232792,794.9777377390923,5.45,Falling
17889,794.9777706841655,4.78,Rising
232492,794.9778093588167,4.71,Falling
18189,794.9778423038899,4.16,Rising
232192,794.9778809785411,4.140000000000001,Falling
18489,794.9779139236143,3.67,Rising
231892,794.9779525982655,3.66,Falling
18789,794.9779855433387,3.26,Rising
231592,794.9780242179899,3.26,Falling
19089,794.9780571630631,2.95,Rising
231292,794.9780958377142,2.94,Falling
19389,794.9781287827875,2.7,Rising
230992,794.9781674574386,2.68,Falling
19689,794.9782004025119,2.48,Rising
230692,794.978239077163,2.46,Falling
19989,794.9782720222363,2.28,Rising
230392,794.9783106968874,2.28,Falling
20289,794.9783436419606,2.13,Rising
230092,794.9783823166118,2.13,Falling
20589,794.978415261685,2.01,Rising
229792,794.9784539363362,2.0,Falling
20889,794.9784868814094,1.91,Rising
229492,794.9785255560606,1.9,Falling
21189,794.9785585011338,1.81,Rising
229192,794.978597175785,1.81,Falling
21489,794.9786301208582,1.74,Rising
228892,794.9786687955094,1.74,Falling
21789,794.9787017405826,1.69,Rising
228592,794.9787404152337,1.68,Falling
22089,794.978773360307,1.65,Rising
228292,794.9788120349581,1.64,Falling
22389,794.9788449800313,1.62,Rising
227992,794.9788836546825,1.62,Falling
22689,794.9789165997557,1.62,Rising
227692,794.9789552744069,1.61,Falling
22992,794.9789889356774,1.63,Rising
227392,794.9790268941313,1.62,Falling
23292,794.9790605554018,1.66,Rising
227092,794.9790985138557,1.65,Falling
23592,794.9791321751262,1.71,Rising
226792,794.97917013358,1.71,Falling
23892,794.9792037948506,1.7799999999999998,Rising
226489,794.9792424695017,1.77,Falling
24192,794.979275414575,1.84,Rising
226189,794.9793140892261,1.83,Falling
24492,794.9793470342994,1.89,Rising
225889,794.9793857089505,1.87,Falling
24792,794.9794186540238,1.87,Rising
225589,794.9794573286749,1.86,Falling
25092,794.9794902737482,1.79,Rising
225289,794.9795289483993,1.7799999999999998,Falling
25392,794.9795618934726,1.69,Rising
224989,794.9796005681237,1.68,Falling
25692,794.979633513197,1.5799999999999998,Rising
224689,794.9796721878481,1.5799999999999998,Falling
25992,794.9797051329214,1.48,Rising
224389,794.9797438075725,1.48,Falling
26292,794.9797767526456,1.41,Rising
224089,794.9798154272969,1.41,Falling
26592,794.97984837237,1.36,Rising
223789,794.9798870470213,1.36,Falling
26892,794.9799199920944,1.32,Rising
223489,794.9799586667457,1.31,Falling
27192,794.9799916118188,1.29,Rising
223189,794.9800302864701,1.28,Falling
27492,794.9800632315432,1.26,Rising
222889,794.9801019061945,1.26,Falling
27792,794.9801348512676,1.24,Rising
222589,794.9801735259188,1.25,Falling
28092,794.980206470992,1.23,Rising
222289,794.9802451456432,1.24,Falling
28392,794.9802780907164,1.23,Rising
221989,794.9803167653675,1.24,Falling
28692,794.9803497104408,1.23,Rising
221689,794.9803883850919,1.24,Falling
28992,794.9804213301652,1.24,Rising
221389,794.9804600048163,1.25,Falling
29292,794.9804929498896,1.26,Rising
221089,794.9805316245407,1.27,Falling
29592,794.980564569614,1.28,Rising
220789,794.9806032442651,1.29,Falling
29892,794.9806361893384,1.31,Rising
220489,794.9806748639895,1.31,Falling
30192,794.9807078090628,1.35,Rising
220189,794.9807464837139,1.35,Falling
30497,794.9807806224493,1.4,Rising
219889,794.9808181034383,1.39,Falling
30797,794.9808522421737,1.4500000000000002,Rising
219589,794.9808897231627,1.4500000000000002,Falling
31097,794.9809238618981,1.53,Rising
219286,794.9809620590844,1.52,Falling
31397,794.9809954816225,1.62,Rising
218986,794.9810336788088,1.61,Falling
31697,794.9810671013469,1.73,Rising
218686,794.9811052985332,1.72,Falling
32013,794.9811425407898,1.88,Rising
218386,794.9811769182576,1.86,Falling
32316,794.9812148767115,2.0700000000000003,Rising
218086,794.981248537982,2.03,Falling
32616,794.9812864964359,2.27,Rising
217786,794.9813201577064,2.23,Falling
32916,794.9813581161602,2.5500000000000003,Rising
217486,794.9813917774308,2.49,Falling
33216,794.9814297358846,2.91,Rising
217186,794.9814633971552,2.84,Falling
33516,794.981501355609,3.26,Rising
216886,794.9815350168795,3.23,Falling
33816,794.9815729753334,3.65,Rising
216586,794.9816066366038,3.63,Falling
34116,794.9816445950578,3.95,Rising
216286,794.9816782563282,3.94,Falling
34416,794.9817162147822,3.97,Rising
215986,794.9817498760526,3.98,Falling
34716,794.9817878345066,3.75,Rising
215686,794.981821495777,3.78,Falling
35016,794.981859454231,3.41,Rising
215386,794.9818931155014,3.43,Falling
35316,794.9819310739554,2.98,Rising
215086,794.9819647352258,3.02,Falling
35616,794.9820026936798,2.67,Rising
214786,794.9820363549502,2.68,Falling
35916,794.9820743134042,2.4,Rising
214486,794.9821079746746,2.39,Falling
36216,794.9821459331285,2.22,Rising
214173,794.9821826979204,2.1500000000000004,Falling
36516,794.982217552853,2.1100000000000003,Rising
213873,794.9822543176448,1.98,Falling
36816,794.9822891725773,2.03,Rising
213573,794.9823259373692,1.88,Falling
37116,794.9823607923017,1.97,Rising
213273,794.9823975570936,1.84,Falling
37416,794.9824324120261,1.94,Rising
212973,794.982469176818,1.79,Falling
37716,794.9825040317505,1.93,Rising
212673,794.9825407965424,1.87,Falling
38016,794.9825756514749,1.92,Rising
212373,794.9826124162668,1.89,Falling
38319,794.9826479873966,1.94,Rising
212073,794.9826840359912,1.9,Falling
38619,794.982719607121,1.96,Rising
211770,794.9827563719127,1.93,Falling
38919,794.9827912268453,1.99,Rising
211470,794.9828279916371,1.95,Falling
39219,794.9828628465697,2.02,Rising
211170,794.9828996113615,1.99,Falling
39519,794.9829344662941,2.06,Rising
210870,794.9829712310859,2.04,Falling
39819,794.9830060860185,2.12,Rising
210570,794.9830428508103,2.09,Falling
40119,794.9830777057429,2.17,Rising
210270,794.9831144705347,2.1500000000000004,Falling
40419,794.9831493254673,2.24,Rising
209970,794.9831860902591,2.21,Falling
40719,794.9832209451916,2.31,Rising
209670,794.9832577099835,2.28,Falling
41019,794.983292564916,2.39,Rising
209370,794.9833293297079,2.37,Falling
41319,794.9833641846404,2.5,Rising
209070,794.9834009494323,2.47,Falling
41619,794.9834358043648,2.61,Rising
208770,794.9834725691567,2.57,Falling
41919,794.9835074240892,2.72,Rising
208470,794.9835441888811,2.68,Falling
42219,794.9835790438136,2.84,Rising
208170,794.9836158086055,2.8,Falling
42519,794.983650663538,2.98,Rising
207870,794.9836874283299,2.94,Falling
42819,794.9837222832624,3.13,Rising
207570,794.9837590480543,3.09,Falling
43119,794.9837939029868,3.3000000000000003,Rising
207270,794.9838306677786,3.24,Falling
43419,794.9838655227112,3.48,Rising
206970,794.983902287503,3.42,Falling
43719,794.9839371424356,3.67,Rising
206670,794.9839739072274,3.61,Falling
44019,794.98400876216,3.88,Rising
206370,794.9840455269518,3.81,Falling
44319,794.9840803818844,4.12,Rising
206070,794.9841171466762,4.04,Falling
44619,794.9841520016088,4.34,Rising
205770,794.9841887664006,4.27,Falling
44919,794.9842236213332,4.6,Rising
205470,794.984260386125,4.52,Falling
45219,794.9842952410576,4.89,Rising
205170,794.9843320058494,4.81,Falling
45519,794.984366860782,5.2,Rising
204870,794.9844036255738,5.13,Falling
45821,794.9844389579712,5.57,Rising
204567,794.9844759614954,5.48,Falling
46121,794.9845105776956,5.99,Rising
204267,794.9845475812198,5.87,Falling
46421,794.98458219742,6.44,Rising
203967,794.9846192009442,6.319999999999999,Falling
46721,794.9846538171444,6.95,Rising
47021,794.9847254368688,7.55,Rising
203372,794.984761246731,7.42,Falling
47321,794.9847970565932,8.209999999999999,Rising
203072,794.9848328664553,8.08,Falling
47735,794.9848958918128,9.3,Rising
202772,794.9849044861797,8.82,Falling
48035,794.9849675115372,10.2,Rising
202472,794.9849761059041,9.69,Falling
48335,794.9850391312616,11.3,Rising
202172,794.9850477256284,10.7,Falling
48635,794.985110750986,12.6,Rising
201872,794.9851193453528,11.9,Falling
48935,794.9851823707104,14.1,Rising
201572,794.9851909650772,13.3,Falling
49235,794.9852539904348,15.9,Rising
201272,794.9852625848016,14.9,Falling
49535,794.9853256101592,18.1,Rising
200972,794.985334204526,16.900000000000002,Falling
49835,794.9853972298836,20.6,Rising
200672,794.9854058242504,19.4,Falling
50135,794.985468849608,23.9,Rising
200372,794.9854774439748,22.1,Falling
50435,794.9855404693322,28.0,Rising
200072,794.9855490636992,25.8,Falling
50735,794.9856120890566,33.0,Rising
199772,794.9856206834236,30.4,Falling
51035,794.985683708781,39.5,Rising
199472,794.985692303148,36.1,Falling
51335,794.9857553285054,47.9,Rising
199172,794.9857639228724,43.5,Falling
51635,794.9858269482298,58.5,Rising
198872,794.9858355425968,53.2,Falling
51935,794.9858985679542,72.39999999999999,Rising
198446,794.9859372426054,71.69999999999999,Falling
198146,794.9860088623298,89.3,Falling
52400,794.986009578527,102.0,Rising
197846,794.9860804820541,110.0,Falling
52700,794.9860811982514,125.0,Rising
197546,794.9861521017785,136.0,Falling
53000,794.9861528179758,150.0,Rising
197246,794.9862237215029,160.0,Falling
53300,794.9862244377002,169.0,Rising
53600,794.9862960574246,174.0,Rising
196943,794.9862960574246,171.0,Falling
196643,794.986367677149,167.0,Falling
53903,794.9863683933463,162.0,Rising
196343,794.9864392968734,150.0,Falling
54203,794.9864400130707,141.0,Rising
196043,794.9865109165978,126.0,Falling
54503,794.9865116327951,115.0,Rising
195743,794.9865825363222,102.0,Falling
54803,794.9865832525195,93.0,Rising
55103,794.9866548722439,74.2,Rising
195249,794.986700470135,71.3,Falling
55587,794.9867704187325,52.8,Rising
194949,794.9867720898594,57.5,Falling
55887,794.9868420384569,43.2,Rising
194649,794.9868437095838,46.8,Falling
56187,794.9869136581813,35.9,Rising
194349,794.9869153293082,38.8,Falling
56487,794.9869852779057,30.4,Rising
194049,794.9869869490326,32.5,Falling
56787,794.98705689763,26.0,Rising
193749,794.987058568757,27.3,Falling
57087,794.9871285173544,22.2,Rising
193449,794.9871301884814,23.5,Falling
57387,794.9872001370788,19.3,Rising
193149,794.9872018082058,20.4,Falling
57687,794.9872717568032,17.099999999999998,Rising
192849,794.9872734279302,17.7,Falling
57987,794.9873433765276,15.0,Rising
192549,794.9873450476546,15.6,Falling
58287,794.987414996252,13.4,Rising
192249,794.987416667379,13.9,Falling
58587,794.9874866159764,12.0,Rising
191949,794.9874882871034,12.4,Falling
58887,794.9875582357008,10.9,Rising
191649,794.9875599068278,11.2,Falling
59187,794.9876298554252,9.9,Rising
191349,794.9876315265521,10.2,Falling
59487,794.9877014751496,9.05,Rising
191049,794.9877031462765,9.25,Falling
59787,794.987773094874,8.32,Rising
190486,794.9878375526259,7.94,Falling
60087,794.9878447145984,7.689999999999999,Rising
190186,794.9879091723503,7.359999999999999,Falling
60387,794.9879163343228,7.16,Rising
189886,794.9879807920747,6.85,Falling
60687,794.9879879540472,6.7,Rising
189586,794.9880524117991,6.409999999999999,Falling
61251,794.988122599129,5.99,Rising
189286,794.9881240315235,6.06,Falling
61551,794.9881942188534,5.71,Rising
188983,794.9881963674451,5.75,Falling
61851,794.9882658385778,5.51,Rising
188683,794.9882679871695,5.5,Falling
62154,794.9883381744994,5.37,Rising
