Time_ms,Lambda_aligned,Power_uW,Scan_Direction
84850,794.993756445382,2.74,Rising
166118,794.9937781700318,2.66,Falling
85150,794.9938280651064,2.5500000000000003,Rising
165818,794.9938497897562,2.49,Falling
85453,794.9939004010281,2.39,Rising
165518,794.9939214094805,2.34,Falling
85753,794.9939720207525,2.27,Rising
165218,794.993993029205,2.22,Falling
86053,794.9940436404769,2.1500000000000004,Rising
164918,794.9940646489293,2.1100000000000003,Falling
86353,794.9941152602013,2.05,Rising
164618,794.9941362686537,2.0,Falling
86653,794.9941868799257,1.96,Rising
164318,794.9942078883781,1.93,Falling
86953,794.9942584996501,1.88,Rising
164018,794.9942795081025,1.84,Falling
87253,794.9943301193745,1.81,Rising
163718,794.9943511278269,1.77,Falling
87553,794.9944017390989,1.75,Rising
163418,794.9944227475513,1.71,Falling
87853,794.9944733588233,1.69,Rising
163118,794.9944943672757,1.66,Falling
88153,794.9945449785477,1.64,Rising
162818,794.9945659870001,1.61,Falling
88453,794.994616598272,1.6,Rising
162518,794.9946376067245,1.57,Falling
88753,794.9946882179964,1.55,Rising
162218,794.9947092264489,1.53,Falling
89053,794.9947598377208,1.53,Rising
161918,794.9947808461733,1.5,Falling
89353,794.9948314574452,1.5,Rising
161618,794.9948524658977,1.47,Falling
89653,794.9949030771696,1.48,Rising
161318,794.9949240856221,1.46,Falling
89953,794.994974696894,1.47,Rising
161018,794.9949957053465,1.4500000000000002,Falling
90253,794.9950463166183,1.48,Rising
160718,794.9950673250709,1.4500000000000002,Falling
90553,794.9951179363427,1.49,Rising
160418,794.9951389447953,1.47,Falling
90853,794.9951895560671,1.52,Rising
160118,794.9952105645197,1.5,Falling
91153,794.9952611757915,1.57,Rising
159815,794.9952829004412,1.53,Falling
91453,794.9953327955159,1.63,Rising
159515,794.9953545201656,1.61,Falling
91753,794.9954044152403,1.72,Rising
159215,794.99542613989,1.71,Falling
92053,794.9954760349647,1.84,Rising
158915,794.9954977596144,1.82,Falling
92353,794.9955476546891,1.92,Rising
158615,794.9955693793388,1.92,Falling
92653,794.9956192744135,1.98,Rising
158315,794.9956409990632,1.95,Falling
92953,794.9956908941379,1.96,Rising
158015,794.9957126187876,1.93,Falling
93256,794.9957632300595,1.84,Rising
157715,794.995784238512,1.82,Falling
93556,794.9958348497839,1.69,Rising
157415,794.9958558582364,1.65,Falling
93856,794.9959064695083,1.55,Rising
157115,794.9959274779608,1.51,Falling
94156,794.9959780892327,1.41,Rising
156815,794.9959990976852,1.38,Falling
94456,794.9960497089571,1.3,Rising
156515,794.9960707174096,1.29,Falling
94756,794.9961213286815,1.22,Rising
156215,794.996142337134,1.2,Falling
95069,794.9961960519272,1.15,Rising
155915,794.9962139568584,1.13,Falling
95369,794.9962676716516,1.1,Rising
155615,794.9962855765827,1.0699999999999998,Falling
95669,794.996339291376,1.0499999999999998,Rising
155315,794.9963571963071,1.03,Falling
95969,794.9964109111004,1.01,Rising
155015,794.9964288160315,0.993,Falling
96269,794.9964825308248,0.98,Rising
154702,794.9965035392773,0.961,Falling
96569,794.9965541505492,0.952,Rising
154402,794.9965751590017,0.936,Falling
96869,794.9966257702736,0.927,Rising
154102,794.9966467787261,0.912,Falling
97169,794.996697389998,0.908,Rising
153802,794.9967183984505,0.891,Falling
97469,794.9967690097224,0.891,Rising
153502,794.9967900181749,0.876,Falling
97769,794.9968406294468,0.876,Rising
153202,794.9968616378993,0.862,Falling
98069,794.9969122491711,0.863,Rising
152902,794.9969332576237,0.852,Falling
98369,794.9969838688955,0.853,Rising
152600,794.9970053548129,0.845,Falling
98669,794.9970554886199,0.845,Rising
152300,794.9970769745373,0.838,Falling
98969,794.9971271083443,0.8420000000000001,Rising
152000,794.9971485942617,0.834,Falling
99269,794.9971987280687,0.8420000000000001,Rising
151700,794.9972202139861,0.8360000000000001,Falling
99569,794.9972703477931,0.843,Rising
151400,794.9972918337105,0.84,Falling
99869,794.9973419675175,0.848,Rising
151100,794.9973634534349,0.848,Falling
100169,794.9974135872419,0.858,Rising
150800,794.9974350731592,0.858,Falling
100469,794.9974852069663,0.879,Rising
150500,794.9975066928836,0.878,Falling
100772,794.9975575428879,0.904,Rising
150200,794.997578312608,0.905,Falling
101072,794.9976291626123,0.942,Rising
149900,794.9976499323324,0.942,Falling
101372,794.9977007823367,0.995,Rising
149600,794.9977215520568,0.996,Falling
101672,794.9977724020611,1.06,Rising
149300,794.9977931717812,1.06,Falling
101972,794.9978440217855,1.12,Rising
149000,794.9978647915055,1.11,Falling
102272,794.9979156415098,1.18,Rising
148700,794.99793641123,1.17,Falling
102572,794.9979872612342,1.21,Rising
148400,794.9980080309543,1.19,Falling
102872,794.9980588809586,1.19,Rising
148100,794.9980796506787,1.17,Falling
103172,794.998130500683,1.15,Rising
147800,794.9981512704031,1.12,Falling
103472,794.9982021204074,1.08,Rising
147500,794.9982228901275,1.0499999999999998,Falling
103772,794.9982737401318,0.995,Rising
147200,794.9982945098519,0.972,Falling
104072,794.9983453598562,0.939,Rising
146900,794.9983661295763,0.921,Falling
104372,794.9984169795806,0.888,Rising
146600,794.9984377493007,0.874,Falling
104672,794.998488599305,0.848,Rising
146300,794.9985093690251,0.838,Falling
104972,794.9985602190294,0.813,Rising
146000,794.9985809887495,0.805,Falling
105272,794.9986318387538,0.7899999999999999,Rising
145700,794.9986526084739,0.782,Falling
105572,794.9987034584782,0.771,Rising
145397,794.9987249443956,0.763,Falling
105872,794.9987750782026,0.754,Rising
145097,794.99879656412,0.748,Falling
106172,794.998846697927,0.744,Rising
144797,794.9988681838443,0.737,Falling
106472,794.9989183176514,0.734,Rising
144497,794.9989398035686,0.729,Falling
106772,794.9989899373758,0.726,Rising
144197,794.999011423293,0.7220000000000001,Falling
107072,794.9990615571002,0.723,Rising
143897,794.9990830430174,0.7180000000000001,Falling
107372,794.9991331768246,0.721,Rising
143597,794.9991546627418,0.7150000000000001,Falling
107672,794.999204796549,0.7180000000000001,Rising
143297,794.9992262824662,0.714,Falling
107972,794.9992764162733,0.72,Rising
142997,794.9992979021906,0.7150000000000001,Falling
108275,794.9993487521949,0.7220000000000001,Rising
