scenario,N,tau0,rho,finesse,finesse_ceiling,delta,tau_eff,tau_margin,peak_headroom_ratio,platform_height_margin,math_optimal_branches,geometry_engineering_branches,geometry_warning_branches,w0_experimental_ok_branches,w0_high_risk_branches,final_engineering_branches,geometry_branch_list,geometry_warning_branch_list,w0_experimental_ok_branch_list,w0_high_risk_branch_list,final_branch_list,max_final_platform_width_L_mm,min_final_platform_width_L_mm,mean_final_platform_width_L_mm,pairwise_er_db,conservative_er_db,rho_is_boundary,final_exists
COMPARISON_RELAXED,7,5.000000000000,1.050000000000,36.750000000000,37,0.136054421769,5.250000000000,0.250000000000,0.047619047619,0.006802721088,3,3,3,0,3,3,"1,2,3","1,2,3",-,"1,2,3","1,2,3",0.480292302,0.160102447,0.314704903,20.463000,16.105503,no,yes
COMPARISON_RELAXED,8,5.000000000000,1.050000000000,42.000000000000,42,0.119047619048,5.250000000000,0.250000000000,0.047619047619,0.005952380952,2,2,2,0,2,2,"1,3","1,3",-,"1,3","1,3",0.371664086,0.176740986,0.274202536,20.463000,16.006278,no,yes
COMPARISON_RELAXED,9,5.000000000000,1.050000000000,47.250000000000,48,0.105820105820,5.250000000000,0.250000000000,0.047619047619,0.005291005291,3,3,3,0,3,3,"1,2,4","1,2,4",-,"1,2,4","1,2,4",0.295244981,0.089874465,0.189767757,20.463000,15.909270,no,yes
COMPARISON_RELAXED,10,5.000000000000,1.050000000000,52.500000000000,53,0.095238095238,5.250000000000,0.250000000000,0.047619047619,0.004761904762,2,1,1,0,2,1,3,3,-,"1,3",3,0.169219301,0.169219301,0.169219301,20.463000,15.848291,no,yes
COMPARISON_RELAXED,11,5.000000000000,1.050000000000,57.750000000000,58,0.086580086580,5.250000000000,0.250000000000,0.047619047619,0.004329004329,5,4,4,0,5,4,"2,3,4,5","2,3,4,5",-,"1,2,3,4,5","2,3,4,5",0.132238484,0.057481757,0.105300590,20.463000,15.788156,no,yes
COMPARISON_RELAXED,12,5.000000000000,1.050000000000,63.000000000000,63,0.079365079365,5.250000000000,0.250000000000,0.047619047619,0.003968253968,2,1,1,0,2,1,5,5,-,"1,5",5,0.053494194,0.053494194,0.053494194,20.463000,15.746875,no,yes
COMPARISON_RELAXED,13,5.000000000000,1.050000000000,68.250000000000,69,0.073260073260,5.250000000000,0.250000000000,0.047619047619,0.003663003663,6,5,5,0,6,4,"2,3,4,5,6","2,3,4,5,6",-,"1,2,3,4,5,6","2,3,4,5",0.116445481,0.061941253,0.088708946,20.463000,15.705984,no,yes
COMPARISON_RELAXED,14,5.000000000000,1.050000000000,73.500000000000,74,0.068027210884,5.250000000000,0.250000000000,0.047619047619,0.003401360544,3,2,2,0,3,2,"3,5","3,5",-,"1,3,5","3,5",0.088789807,0.081009401,0.084899604,20.463000,15.676182,no,yes
COMPARISON_RELAXED,15,5.000000000000,1.050000000000,78.750000000000,79,0.063492063492,5.250000000000,0.250000000000,0.047619047619,0.003174603175,4,3,3,0,4,1,"2,4,7","2,4,7",-,"1,2,4,7",4,0.084547991,0.084547991,0.084547991,20.463000,15.646584,no,yes
COMPARISON_RELAXED,16,5.000000000000,1.050000000000,84.000000000000,84,0.059523809524,5.250000000000,0.250000000000,0.047619047619,0.002976190476,4,3,3,0,4,2,"3,5,7","3,5,7",-,"1,3,5,7","3,5",0.088509018,0.062850094,0.075679556,20.463000,15.624057,no,yes
COMPARISON_RELAXED,17,5.000000000000,1.050000000000,89.250000000000,90,0.056022408964,5.250000000000,0.250000000000,0.047619047619,0.002801120448,8,7,7,0,8,4,"2,3,4,5,6,7,8","2,3,4,5,6,7,8",-,"1,2,3,4,5,6,7,8","3,4,5,6",0.071626024,0.050708908,0.061228490,20.463000,15.601647,no,yes
COMPARISON_RELAXED,18,5.000000000000,1.050000000000,94.500000000000,95,0.052910052910,5.250000000000,0.250000000000,0.047619047619,0.002645502646,3,2,2,0,3,0,"5,7","5,7",-,"1,5,7",-,0.000000000,0.000000000,0.000000000,20.463000,15.584021,no,no
COMPARISON_RELAXED,19,5.000000000000,1.050000000000,99.750000000000,100,0.050125313283,5.250000000000,0.250000000000,0.047619047619,0.002506265664,9,7,7,0,9,3,"2,3,4,5,6,7,8","2,3,4,5,6,7,8",-,"1,2,3,4,5,6,7,8,9","4,5,6",0.071286818,0.051780207,0.061731538,20.463000,15.566466,no,yes
COMPARISON_RELAXED,20,5.000000000000,1.050000000000,105.000000000000,105,0.047619047619,5.250000000000,0.250000000000,0.047619047619,0.002380952381,4,3,3,0,4,1,"3,7,9","3,7,9",-,"1,3,7,9",7,0.059416071,0.059416071,0.059416071,20.463000,15.552298,no,yes
COMPARISON_RELAXED,21,5.000000000000,1.050000000000,110.250000000000,111,0.045351473923,5.250000000000,0.250000000000,0.047619047619,0.002267573696,6,3,3,0,6,1,"4,5,8","4,5,8",-,"1,2,4,5,8,10",5,0.054851583,0.054851583,0.054851583,20.463000,15.538176,no,yes
COMPARISON_RELAXED,22,5.000000000000,1.050000000000,115.500000000000,116,0.043290043290,5.250000000000,0.250000000000,0.047619047619,0.002164502165,5,4,4,0,5,1,"3,5,7,9","3,5,7,9",-,"1,3,5,7,9",7,0.059632282,0.059632282,0.059632282,20.463000,15.526540,no,yes
COMPARISON_RELAXED,23,5.000000000000,1.050000000000,120.750000000000,121,0.041407867495,5.250000000000,0.250000000000,0.047619047619,0.002070393375,11,8,8,0,11,1,"3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10",-,"1,2,3,4,5,6,7,8,9,10,11",8,0.050990444,0.050990444,0.050990444,20.463000,15.514934,no,yes
COMPARISON_RELAXED,24,5.000000000000,1.050000000000,126.000000000000,126,0.039682539683,5.250000000000,0.250000000000,0.047619047619,0.001984126984,4,3,3,0,4,0,"5,7,11","5,7,11",-,"1,5,7,11",-,0.000000000,0.000000000,0.000000000,20.463000,15.505207,no,no
COMPARISON_RELAXED,25,5.000000000000,1.050000000000,131.250000000000,132,0.038095238095,5.250000000000,0.250000000000,0.047619047619,0.001904761905,10,7,7,0,10,1,"3,4,6,7,8,9,11","3,4,6,7,8,9,11",-,"1,2,3,4,6,7,8,9,11,12",8,0.051231730,0.051231730,0.051231730,20.463000,15.495500,no,yes
COMPARISON_RELAXED,26,5.000000000000,1.050000000000,136.500000000000,137,0.036630036630,5.250000000000,0.250000000000,0.047619047619,0.001831501832,6,5,5,0,6,0,"3,5,7,9,11","3,5,7,9,11",-,"1,3,5,7,9,11",-,0.000000000,0.000000000,0.000000000,20.463000,15.487247,no,no
COMPARISON_RELAXED,27,5.000000000000,1.050000000000,141.750000000000,142,0.035273368607,5.250000000000,0.250000000000,0.047619047619,0.001763668430,9,6,6,0,9,0,"4,5,7,8,10,11","4,5,7,8,10,11",-,"1,2,4,5,7,8,10,11,13",-,0.000000000,0.000000000,0.000000000,20.463000,15.479009,no,no
COMPARISON_RELAXED,28,5.000000000000,1.050000000000,147.000000000000,147,0.034013605442,5.250000000000,0.250000000000,0.047619047619,0.001700680272,6,5,5,0,6,0,"3,5,9,11,13","3,5,9,11,13",-,"1,3,5,9,11,13",-,0.000000000,0.000000000,0.000000000,20.463000,15.471919,no,no
COMPARISON_RELAXED,29,5.000000000000,1.050000000000,152.250000000000,153,0.032840722496,5.250000000000,0.250000000000,0.047619047619,0.001642036125,14,11,11,0,14,0,"3,4,5,6,7,8,9,10,11,12,13","3,4,5,6,7,8,9,10,11,12,13",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",-,0.000000000,0.000000000,0.000000000,20.463000,15.464840,no,no
COMPARISON_RELAXED,30,5.000000000000,1.050000000000,157.500000000000,158,0.031746031746,5.250000000000,0.250000000000,0.047619047619,0.001587301587,4,3,3,0,4,0,"7,11,13","7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000,0.000000000,20.463000,15.458683,no,no
COMPARISON_RELAXED,31,5.000000000000,1.050000000000,162.750000000000,163,0.030721966206,5.250000000000,0.250000000000,0.047619047619,0.001536098310,15,11,11,0,15,0,"4,5,6,7,8,9,10,11,12,13,14","4,5,6,7,8,9,10,11,12,13,14",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",-,0.000000000,0.000000000,0.000000000,20.463000,15.452534,no,no
COMPARISON_RELAXED,32,5.000000000000,1.050000000000,168.000000000000,168,0.029761904762,5.250000000000,0.250000000000,0.047619047619,0.001488095238,8,6,6,0,8,0,"5,7,9,11,13,15","5,7,9,11,13,15",-,"1,3,5,7,9,11,13,15",-,0.000000000,0.000000000,0.000000000,20.463000,15.447137,no,no
COMPARISON_RELAXED,33,5.000000000000,1.050000000000,173.250000000000,174,0.028860028860,5.250000000000,0.250000000000,0.047619047619,0.001443001443,10,7,7,0,10,0,"4,5,7,8,10,13,14","4,5,7,8,10,13,14",-,"1,2,4,5,7,8,10,13,14,16",-,0.000000000,0.000000000,0.000000000,20.463000,15.441747,no,no
COMPARISON_RELAXED,34,5.000000000000,1.050000000000,178.500000000000,179,0.028011204482,5.250000000000,0.250000000000,0.047619047619,0.001400560224,8,6,6,0,8,0,"5,7,9,11,13,15","5,7,9,11,13,15",-,"1,3,5,7,9,11,13,15",-,0.000000000,0.000000000,0.000000000,20.463000,15.436978,no,no
COMPARISON_RELAXED,35,5.000000000000,1.050000000000,183.750000000000,184,0.027210884354,5.250000000000,0.250000000000,0.047619047619,0.001360544218,12,8,8,0,12,0,"4,6,8,9,11,12,13,16","4,6,8,9,11,12,13,16",-,"1,2,3,4,6,8,9,11,12,13,16,17",-,0.000000000,0.000000000,0.000000000,20.463000,15.432214,no,no
COMPARISON_RELAXED,36,5.000000000000,1.050000000000,189.000000000000,189,0.026455026455,5.250000000000,0.250000000000,0.047619047619,0.001322751323,6,4,4,0,6,0,"5,7,11,13","5,7,11,13",-,"1,5,7,11,13,17",-,0.000000000,0.000000000,0.000000000,20.463000,15.427970,no,no
COMPARISON_RELAXED,37,5.000000000000,1.050000000000,194.250000000000,195,0.025740025740,5.250000000000,0.250000000000,0.047619047619,0.001287001287,18,14,14,0,18,0,"4,5,6,7,8,9,10,11,12,13,14,15,16,17","4,5,6,7,8,9,10,11,12,13,14,15,16,17",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",-,0.000000000,0.000000000,0.000000000,20.463000,15.423729,no,no
COMPARISON_RELAXED,38,5.000000000000,1.050000000000,199.500000000000,200,0.025062656642,5.250000000000,0.250000000000,0.047619047619,0.001253132832,9,7,7,0,9,0,"5,7,9,11,13,15,17","5,7,9,11,13,15,17",-,"1,3,5,7,9,11,13,15,17",-,0.000000000,0.000000000,0.000000000,20.463000,15.419926,no,no
COMPARISON_RELAXED,39,5.000000000000,1.050000000000,204.750000000000,205,0.024420024420,5.250000000000,0.250000000000,0.047619047619,0.001221001221,12,9,9,0,12,0,"4,5,7,8,10,11,14,16,17","4,5,7,8,10,11,14,16,17",-,"1,2,4,5,7,8,10,11,14,16,17,19",-,0.000000000,0.000000000,0.000000000,20.463000,15.416127,no,no
COMPARISON_RELAXED,40,5.000000000000,1.050000000000,210.000000000000,210,0.023809523810,5.250000000000,0.250000000000,0.047619047619,0.001190476190,8,5,5,0,8,0,"7,9,11,13,17","7,9,11,13,17",-,"1,3,7,9,11,13,17,19",-,0.000000000,0.000000000,0.000000000,20.463000,15.412701,no,no
COMPARISON_RELAXED,41,5.000000000000,1.050000000000,215.250000000000,216,0.023228803717,5.250000000000,0.250000000000,0.047619047619,0.001161440186,20,15,15,0,20,0,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",-,0.000000000,0.000000000,0.000000000,20.463000,15.409278,no,no
COMPARISON_RELAXED,42,5.000000000000,1.050000000000,220.500000000000,221,0.022675736961,5.250000000000,0.250000000000,0.047619047619,0.001133786848,6,5,5,0,6,0,"5,11,13,17,19","5,11,13,17,19",-,"1,5,11,13,17,19",-,0.000000000,0.000000000,0.000000000,20.463000,15.406175,no,no
COMPARISON_RELAXED,43,5.000000000000,1.050000000000,225.750000000000,226,0.022148394241,5.250000000000,0.250000000000,0.047619047619,0.001107419712,21,16,16,0,21,0,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-,0.000000000,0.000000000,0.000000000,20.463000,15.403075,no,no
COMPARISON_RELAXED,44,5.000000000000,1.050000000000,231.000000000000,231,0.021645021645,5.250000000000,0.250000000000,0.047619047619,0.001082251082,10,7,7,0,10,0,"5,7,9,13,15,17,19","5,7,9,13,15,17,19",-,"1,3,5,7,9,13,15,17,19,21",-,0.000000000,0.000000000,0.000000000,20.463000,15.400252,no,no
COMPARISON_RELAXED,45,5.000000000000,1.050000000000,236.250000000000,237,0.021164021164,5.250000000000,0.250000000000,0.047619047619,0.001058201058,12,8,8,0,12,0,"7,8,11,13,14,16,17,19","7,8,11,13,14,16,17,19",-,"1,2,4,7,8,11,13,14,16,17,19,22",-,0.000000000,0.000000000,0.000000000,20.463000,15.397431,no,no
COMPARISON_RELAXED,46,5.000000000000,1.050000000000,241.500000000000,242,0.020703933747,5.250000000000,0.250000000000,0.047619047619,0.001035196687,11,9,9,0,11,0,"5,7,9,11,13,15,17,19,21","5,7,9,11,13,15,17,19,21",-,"1,3,5,7,9,11,13,15,17,19,21",-,0.000000000,0.000000000,0.000000000,20.463000,15.394851,no,no
COMPARISON_RELAXED,47,5.000000000000,1.050000000000,246.750000000000,247,0.020263424519,5.250000000000,0.250000000000,0.047619047619,0.001013171226,23,18,18,0,23,0,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",-,0.000000000,0.000000000,0.000000000,20.463000,15.392273,no,no
COMPARISON_RELAXED,48,5.000000000000,1.050000000000,252.000000000000,252,0.019841269841,5.250000000000,0.250000000000,0.047619047619,0.000992063492,8,6,6,0,8,0,"5,7,11,13,17,19","5,7,11,13,17,19",-,"1,5,7,11,13,17,19,23",-,0.000000000,0.000000000,0.000000000,20.463000,15.389907,no,no
COMPARISON_RELAXED,49,5.000000000000,1.050000000000,257.250000000000,258,0.019436345967,5.250000000000,0.250000000000,0.047619047619,0.000971817298,21,15,15,0,21,0,"6,8,9,10,11,12,13,15,16,17,18,19,20,22,23","6,8,9,10,11,12,13,15,16,17,18,19,20,22,23",-,"1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,22,23,24",-,0.000000000,0.000000000,0.000000000,20.463000,15.387542,no,no
COMPARISON_RELAXED,50,5.000000000000,1.050000000000,262.500000000000,263,0.019047619048,5.250000000000,0.250000000000,0.047619047619,0.000952380952,10,8,8,0,10,0,"7,9,11,13,17,19,21,23","7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000,0.000000000,20.463000,15.385363,no,no
COMPARISON_RELAXED,5,5.000000000000,1.100000000000,27.500000000000,28,0.181818181818,5.500000000000,0.500000000000,0.090909090909,0.018181818182,2,2,2,0,2,2,"1,2","1,2",-,"1,2","1,2",1.671030702,0.690005476,1.180518089,20.863598,16.878829,no,yes
COMPARISON_RELAXED,6,5.000000000000,1.100000000000,33.000000000000,33,0.151515151515,5.500000000000,0.500000000000,0.090909090909,0.015151515152,1,1,1,0,1,1,1,1,-,1,1,1.207945321,1.207945321,1.207945321,20.863598,16.688849,no,yes
COMPARISON_RELAXED,7,5.000000000000,1.100000000000,38.500000000000,39,0.129870129870,5.500000000000,0.500000000000,0.090909090909,0.012987012987,3,3,3,0,3,3,"1,2,3","1,2,3",-,"1,2,3","1,2,3",0.904276598,0.301854362,0.595234494,20.863598,16.506833,no,yes
COMPARISON_RELAXED,8,5.000000000000,1.100000000000,44.000000000000,44,0.113636363636,5.500000000000,0.500000000000,0.090909090909,0.011363636364,2,2,2,0,2,2,"1,3","1,3",-,"1,3","1,3",0.698649045,0.338159916,0.518404480,20.863598,16.407665,no,yes
COMPARISON_RELAXED,9,5.000000000000,1.100000000000,49.500000000000,50,0.101010101010,5.500000000000,0.500000000000,0.090909090909,0.010101010101,3,3,3,0,3,3,"1,2,4","1,2,4",-,"1,2,4","1,2,4",0.554366296,0.168975661,0.358334490,20.863598,16.310712,no,yes
COMPARISON_RELAXED,10,5.000000000000,1.100000000000,55.000000000000,55,0.090909090909,5.500000000000,0.500000000000,0.090909090909,0.009090909091,2,1,1,0,2,1,3,3,-,"1,3",3,0.322772172,0.322772172,0.322772172,20.863598,16.249767,no,yes
COMPARISON_RELAXED,11,5.000000000000,1.100000000000,60.500000000000,61,0.082644628099,5.500000000000,0.500000000000,0.090909090909,0.008264462810,5,4,4,0,5,4,"2,3,4,5","2,3,4,5",-,"1,2,3,4,5","2,3,4,5",0.252499475,0.107900617,0.200713590,20.863598,16.189666,no,yes
COMPARISON_RELAXED,12,5.000000000000,1.100000000000,66.000000000000,66,0.075757575758,5.500000000000,0.500000000000,0.090909090909,0.007575757576,2,1,1,0,2,1,5,5,-,"1,5",5,0.102238801,0.102238801,0.102238801,20.863598,16.148408,no,yes
COMPARISON_RELAXED,13,5.000000000000,1.100000000000,71.500000000000,72,0.069930069930,5.500000000000,0.500000000000,0.090909090909,0.006993006993,6,5,5,0,6,5,"2,3,4,5,6","2,3,4,5,6",-,"1,2,3,4,5,6","2,3,4,5,6",0.222094444,0.074831376,0.150396947,20.863598,16.107540,no,yes
COMPARISON_RELAXED,14,5.000000000000,1.100000000000,77.000000000000,77,0.064935064935,5.500000000000,0.500000000000,0.090909090909,0.006493506494,3,2,2,0,3,2,"3,5","3,5",-,"1,3,5","3,5",0.169822457,0.154622886,0.162222671,20.863598,16.077755,no,yes
COMPARISON_RELAXED,15,5.000000000000,1.100000000000,82.500000000000,83,0.060606060606,5.500000000000,0.500000000000,0.090909090909,0.006060606061,4,3,3,0,4,3,"2,4,7","2,4,7",-,"1,2,4,7","2,4,7",0.161432908,0.054928900,0.103713714,20.863598,16.048173,no,yes
COMPARISON_RELAXED,16,5.000000000000,1.100000000000,88.000000000000,88,0.056818181818,5.500000000000,0.500000000000,0.090909090909,0.005681818182,4,3,3,0,4,2,"3,5,7","3,5,7",-,"1,3,5,7","3,5",0.168816687,0.120032052,0.144424369,20.863598,16.025659,no,yes
COMPARISON_RELAXED,17,5.000000000000,1.100000000000,93.500000000000,94,0.053475935829,5.500000000000,0.500000000000,0.090909090909,0.005347593583,8,7,7,0,8,6,"2,3,4,5,6,7,8","2,3,4,5,6,7,8",-,"1,2,3,4,5,6,7,8","2,3,4,5,6,7",0.136757214,0.062843227,0.099573429,20.863598,16.003261,no,yes
COMPARISON_RELAXED,18,5.000000000000,1.100000000000,99.000000000000,99,0.050505050505,5.500000000000,0.500000000000,0.090909090909,0.005050505051,3,2,2,0,3,2,"5,7","5,7",-,"1,5,7","5,7",0.091304811,0.070442897,0.080873854,20.863598,15.985645,no,yes
COMPARISON_RELAXED,19,5.000000000000,1.100000000000,104.500000000000,105,0.047846889952,5.500000000000,0.500000000000,0.090909090909,0.004784688995,9,7,7,0,9,5,"2,3,4,5,6,7,8","2,3,4,5,6,7,8",-,"1,2,3,4,5,6,7,8,9","3,4,5,6,7",0.135975780,0.059665551,0.097958117,20.863598,15.968100,no,yes
COMPARISON_RELAXED,20,5.000000000000,1.100000000000,110.000000000000,110,0.045454545455,5.500000000000,0.500000000000,0.090909090909,0.004545454545,4,3,3,0,4,2,"3,7,9","3,7,9",-,"1,3,7,9","3,7",0.113583225,0.063433015,0.088508120,20.863598,15.953940,no,yes
COMPARISON_RELAXED,21,5.000000000000,1.100000000000,115.500000000000,116,0.043290043290,5.500000000000,0.500000000000,0.090909090909,0.004329004329,6,3,3,0,6,2,"4,5,8","4,5,8",-,"1,2,4,5,8,10","4,5",0.104725893,0.083140940,0.093933417,20.863598,15.939826,no,yes
COMPARISON_RELAXED,22,5.000000000000,1.100000000000,121.000000000000,121,0.041322314050,5.500000000000,0.500000000000,0.090909090909,0.004132231405,5,4,4,0,5,3,"3,5,7,9","3,5,7,9",-,"1,3,5,7,9","3,5,7",0.113752258,0.051434807,0.075195830,20.863598,15.928195,no,yes
COMPARISON_RELAXED,23,5.000000000000,1.100000000000,126.500000000000,127,0.039525691700,5.500000000000,0.500000000000,0.090909090909,0.003952569170,11,8,8,0,11,5,"3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10",-,"1,2,3,4,5,6,7,8,9,10,11","4,5,6,7,8",0.097459659,0.051756975,0.072111093,20.863598,15.916596,no,yes
COMPARISON_RELAXED,24,5.000000000000,1.100000000000,132.000000000000,132,0.037878787879,5.500000000000,0.500000000000,0.090909090909,0.003787878788,4,3,3,0,4,2,"5,7,11","5,7,11",-,"1,5,7,11","5,7",0.072562448,0.057970858,0.065266653,20.863598,15.906874,no,yes
COMPARISON_RELAXED,25,5.000000000000,1.100000000000,137.500000000000,138,0.036363636364,5.500000000000,0.500000000000,0.090909090909,0.003636363636,10,7,7,0,10,4,"3,4,6,7,8,9,11","3,4,6,7,8,9,11",-,"1,2,3,4,6,7,8,9,11,12","4,6,7,8",0.097733289,0.052925086,0.072788637,20.863598,15.897173,no,yes
COMPARISON_RELAXED,26,5.000000000000,1.100000000000,143.000000000000,143,0.034965034965,5.500000000000,0.500000000000,0.090909090909,0.003496503497,6,5,5,0,6,2,"3,5,7,9,11","3,5,7,9,11",-,"1,3,5,7,9,11","5,9",0.085347223,0.063621150,0.074484186,20.863598,15.888924,no,yes
COMPARISON_RELAXED,27,5.000000000000,1.100000000000,148.500000000000,149,0.033670033670,5.500000000000,0.500000000000,0.090909090909,0.003367003367,9,6,6,0,9,1,"4,5,7,8,10,11","4,5,7,8,10,11",-,"1,2,4,5,7,8,10,11,13",7,0.077486761,0.077486761,0.077486761,20.863598,15.880691,no,yes
COMPARISON_RELAXED,28,5.000000000000,1.100000000000,154.000000000000,154,0.032467532468,5.500000000000,0.500000000000,0.090909090909,0.003246753247,6,5,5,0,6,1,"3,5,9,11,13","3,5,9,11,13",-,"1,3,5,9,11,13",9,0.085647859,0.085647859,0.085647859,20.863598,15.873604,no,yes
COMPARISON_RELAXED,29,5.000000000000,1.100000000000,159.500000000000,160,0.031347962382,5.500000000000,0.500000000000,0.090909090909,0.003134796238,14,11,11,0,14,3,"3,4,5,6,7,8,9,10,11,12,13","3,4,5,6,7,8,9,10,11,12,13",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","6,7,10",0.075913888,0.057306146,0.068174299,20.863598,15.866529,no,yes
COMPARISON_RELAXED,30,5.000000000000,1.100000000000,165.000000000000,165,0.030303030303,5.500000000000,0.500000000000,0.090909090909,0.003030303030,4,3,3,0,4,0,"7,11,13","7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000,0.000000000,20.863598,15.860375,no,no
COMPARISON_RELAXED,31,5.000000000000,1.100000000000,170.500000000000,171,0.029325513196,5.500000000000,0.500000000000,0.090909090909,0.002932551320,15,11,11,0,15,3,"4,5,6,7,8,9,10,11,12,13,14","4,5,6,7,8,9,10,11,12,13,14",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","6,8,10",0.076210134,0.051532402,0.064591668,20.863598,15.854230,no,yes
COMPARISON_RELAXED,32,5.000000000000,1.100000000000,176.000000000000,176,0.028409090909,5.500000000000,0.500000000000,0.090909090909,0.002840909091,8,6,6,0,8,1,"5,7,9,11,13,15","5,7,9,11,13,15",-,"1,3,5,7,9,11,13,15",11,0.068358938,0.068358938,0.068358938,20.863598,15.848836,no,yes
COMPARISON_RELAXED,33,5.000000000000,1.100000000000,181.500000000000,182,0.027548209366,5.500000000000,0.500000000000,0.090909090909,0.002754820937,10,7,7,0,10,1,"4,5,7,8,10,13,14","4,5,7,8,10,13,14",-,"1,2,4,5,7,8,10,13,14,16",8,0.061487157,0.061487157,0.061487157,20.863598,15.843449,no,yes
COMPARISON_RELAXED,34,5.000000000000,1.100000000000,187.000000000000,187,0.026737967914,5.500000000000,0.500000000000,0.090909090909,0.002673796791,8,6,6,0,8,1,"5,7,9,11,13,15","5,7,9,11,13,15",-,"1,3,5,7,9,11,13,15",11,0.068638405,0.068638405,0.068638405,20.863598,15.838682,no,yes
COMPARISON_RELAXED,35,5.000000000000,1.100000000000,192.500000000000,193,0.025974025974,5.500000000000,0.500000000000,0.090909090909,0.002597402597,12,8,8,0,12,2,"4,6,8,9,11,12,13,16","4,6,8,9,11,12,13,16",-,"1,2,3,4,6,8,9,11,12,13,16,17","9,12",0.062171958,0.057526979,0.059849469,20.863598,15.833921,no,yes
COMPARISON_RELAXED,36,5.000000000000,1.100000000000,198.000000000000,198,0.025252525253,5.500000000000,0.500000000000,0.090909090909,0.002525252525,6,4,4,0,6,0,"5,7,11,13","5,7,11,13",-,"1,5,7,11,13,17",-,0.000000000,0.000000000,0.000000000,20.863598,15.829679,no,no
COMPARISON_RELAXED,37,5.000000000000,1.100000000000,203.500000000000,204,0.024570024570,5.500000000000,0.500000000000,0.090909090909,0.002457002457,18,14,14,0,18,2,"4,5,6,7,8,9,10,11,12,13,14,15,16,17","4,5,6,7,8,9,10,11,12,13,14,15,16,17",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","9,12",0.062430480,0.054045818,0.058238149,20.863598,15.825440,no,yes
COMPARISON_RELAXED,38,5.000000000000,1.100000000000,209.000000000000,209,0.023923444976,5.500000000000,0.500000000000,0.090909090909,0.002392344498,9,7,7,0,9,1,"5,7,9,11,13,15,17","5,7,9,11,13,15,17",-,"1,3,5,7,9,11,13,15,17",13,0.057012158,0.057012158,0.057012158,20.863598,15.821640,no,yes
COMPARISON_RELAXED,39,5.000000000000,1.100000000000,214.500000000000,215,0.023310023310,5.500000000000,0.500000000000,0.090909090909,0.002331002331,12,9,9,0,12,1,"4,5,7,8,10,11,14,16,17","4,5,7,8,10,11,14,16,17",-,"1,2,4,5,7,8,10,11,14,16,17,19",10,0.050961747,0.050961747,0.050961747,20.863598,15.817843,no,yes
COMPARISON_RELAXED,40,5.000000000000,1.100000000000,220.000000000000,220,0.022727272727,5.500000000000,0.500000000000,0.090909090909,0.002272727273,8,5,5,0,8,1,"7,9,11,13,17","7,9,11,13,17",-,"1,3,7,9,11,13,17,19",13,0.057249192,0.057249192,0.057249192,20.863598,15.814419,no,yes
COMPARISON_RELAXED,41,5.000000000000,1.100000000000,225.500000000000,226,0.022172949002,5.500000000000,0.500000000000,0.090909090909,0.002217294900,20,15,15,0,20,1,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",14,0.052643292,0.052643292,0.052643292,20.863598,15.810997,no,yes
COMPARISON_RELAXED,42,5.000000000000,1.100000000000,231.000000000000,231,0.021645021645,5.500000000000,0.500000000000,0.090909090909,0.002164502165,6,5,5,0,6,0,"5,11,13,17,19","5,11,13,17,19",-,"1,5,11,13,17,19",-,0.000000000,0.000000000,0.000000000,20.863598,15.807896,no,no
COMPARISON_RELAXED,43,5.000000000000,1.100000000000,236.500000000000,237,0.021141649049,5.500000000000,0.500000000000,0.090909090909,0.002114164905,21,16,16,0,21,1,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",14,0.052859858,0.052859858,0.052859858,20.863598,15.804798,no,yes
