mode,pos,background_leakage_raw_sum,ER_sum_dB,separation_efficiency
1,0.25332666666666664,0.049709486568443984,13.035607225106318,0.9526445295536511
4,0.013306666666666578,0.04117864784924863,13.853279180689137,0.9604499689517155
6,0.5199599999999998,0.03910763971577591,14.077383944632764,0.9623642073053443
31,0.8531266666666664,0.029491636763393725,15.30301123766132,0.9713532041347007
37,0.3730866666666657,0.04405400631383416,13.560145902968017,0.9578048587070965
40,0.13306666666666622,0.04924084563891151,13.07674497309377,0.9530700259682252
46,0.6530266666666655,0.033376771701322694,14.765556718540049,0.967701256100065
