dataset_key,method,scan_direction,fsr_ghz,fsr_err_ghz,peak1_lambda_nm,peak2_lambda_nm,peak1_nu_ghz,peak2_nu_ghz
0p88mm,A_direct_l0_adjacent_modes,Falling,9.910274029360153,0.0008371088097785148,794.9748095165163,794.9957016652171,377109.3805882053,377099.47031417594
0p88mm,A_direct_l0_adjacent_modes,Rising,9.967061129631475,0.008432177662744024,794.9746275331943,794.9956393900443,377109.4669150081,377099.49985387846
0p88mm,A_direct_l0_adjacent_modes,combined,9.938667579495814,0.0401545436857721,,,,
0p88mm,B_global_merged,merged,9.93146357881119,0.010752906583803441,,,,
0p88mm,B_global_rising,rising,9.928478911916317,0.011474609652039145,,,,
0p88mm,B_global_falling,falling,9.937917579495814,0.011068467551422908,,,,
0p88mm,recommended,A_direct,9.938667579495814,0.0401545436857721,,,,
0p88mm,A_minus_B,difference,0.007204000684623679,,,,,
