Time_ms,Lambda_aligned,Power_uW,Scan_Direction,Power_smooth_uW,selected_peak_rank,selected_peak_label,is_active_selected_peak
42041,794.9835365494438,0.3220974956834281,Rising,0.31971089580341694,0,,0
209244,794.9835544543749,0.3186687443280511,Falling,0.3207898234893895,0,,0
42341,794.9836081691682,0.3229447760126235,Rising,0.3214694357090172,0,,0
208944,794.9836260740993,0.321077918895632,Falling,0.3231190828023338,0,,0
42641,794.9836797888926,0.3256068703218425,Rising,0.3240978684742092,0,,0
208645,794.9836974550913,0.3237342524747653,Falling,0.32598053969439406,0,,0
42941,794.983751408617,0.3309954514931581,Rising,0.32742479420798,0,,0
208344,794.983769313548,0.3254335831940678,Falling,0.32970005372879857,0,,0
43241,794.9838230283414,0.3354188366093487,Rising,0.3315600197675533,0,,0
208045,794.98384069454,0.3298532074130642,Falling,0.33426080364696764,0,,0
43541,794.9838946480658,0.3388741225780733,Rising,0.33646991473307736,0,,0
207744,794.9839125529968,0.3360574217757067,Falling,0.3395908207867222,0,,0
43841,794.9839662677902,0.3468614949365267,Rising,0.3420795093185909,0,,0
207444,794.9839841727212,0.3385332115885326,Falling,0.3451291969497573,0,,0
44141,794.9840378875145,0.3529431535976691,Rising,0.34756068809506296,0,,0
207144,794.9840557924456,0.3464428457822185,Falling,0.3506935468581168,0,,0
44441,794.9841095072389,0.3580334183567416,Rising,0.3528676856882329,0,,0
206845,794.9841271734376,0.3524424766517924,Falling,0.3558355178899862,0,,0
44741,794.9841811269633,0.3630411577792101,Rising,0.357644021390022,0,,0
206544,794.9841990318944,0.356528916106997,Falling,0.3602754597092207,0,,0
45041,794.9842527466877,0.3661373659831141,Rising,0.36151670895204085,0,,0
206245,794.9842704128864,0.3605314061444274,Falling,0.36382132911874837,0,,0
45341,794.9843243664121,0.3673269991076873,Rising,0.3646362959626968,0,,0
205944,794.9843422713432,0.3644349095925487,Falling,0.36681442906693157,0,,0
45641,794.9843959861365,0.3711459462631335,Rising,0.36722190521700004,0,,0
205645,794.9844136523352,0.3646210481058627,Falling,0.3693200649346955,0,,0
45941,794.9844676058609,0.3739538020744348,Rising,0.3697990873588765,0,,0
205344,794.984485510792,0.3683240996274224,Falling,0.37218635565689084,0,,0
46241,794.9845392255853,0.3757537457267222,Rising,0.37280552015638974,0,,0
205045,794.984556891784,0.37102068145461,Falling,0.3754928436659764,0,,0
46544,794.984611561507,0.3819213236576405,Rising,0.376492630969069,0,,0
204744,794.9846287502407,0.3727046641423436,Falling,0.3796897679355387,0,,0
46845,794.9846834199637,0.38795385603683,Rising,0.38108592151473963,0,,0
204445,794.9847001312328,0.3787527890504096,Falling,0.3849217528873003,0,,0
47144,794.9847548009558,0.393851356705811,Rising,0.38680459389872174,0,,0
204144,794.9847719896895,0.3846528947910752,Falling,0.3915204512278517,0,,0
47444,794.9848264206802,0.4022592344004556,Rising,0.39395863744012105,0,,0
203841,794.9848443256112,0.3895193010911008,Falling,0.399446557387016,0,,0
47744,794.9848980404045,0.4122665841681789,Rising,0.40237834884308543,0,,0
203541,794.9849159453356,0.3995541171816599,Falling,0.40905936158408657,0,,0
48044,794.9849696601289,0.4229760353740632,Rising,0.41257186841571314,0,,0
203241,794.98498756506,0.4094183619486486,Falling,0.4204183580955818,0,,0
48344,794.9850412798532,0.4378738188642164,Rising,0.424684050199978,0,,0
202941,794.9850591847844,0.4199925452983181,Falling,0.4339778506967772,0,,0
48644,794.9851128995776,0.455168111471548,Rising,0.4389240058238847,0,,0
202641,794.9851308045088,0.4347442707849753,Falling,0.4501804080597679,0,,0
48944,794.985184519302,0.4722423434490577,Rising,0.4559592092024057,0,,0
202341,794.9852024242331,0.4527588425214417,Falling,0.4693325656640101,0,,0
49244,794.9852561390264,0.4985666617212207,Rising,0.4765869465791962,0,,0
202041,794.9852740439575,0.4697112754990225,Falling,0.4926782306216749,0,,0
49544,794.9853277587508,0.5263245525180331,Rising,0.5010752051994167,0,,0
201741,794.9853456636819,0.4967341658258164,Falling,0.5208675501064479,0,,0
49844,794.9853993784752,0.5580700156765139,Rising,0.5306321941488885,0,,0
201441,794.9854172834063,0.5260537784116781,Falling,0.5547477712829567,0,,0
50144,794.9854709981996,0.6039242096818338,Rising,0.5679280781467365,0,,0
201141,794.9854889031307,0.5593547293320322,Falling,0.5971062821773502,0,,0
50444,794.985542617924,0.6586657631895514,Rising,0.6114314140682723,0,,0
200841,794.985560522855,0.6067024702968131,Falling,0.6487030232588025,0,,0
50744,794.9856142376484,0.7180269384445802,Rising,0.6658252484558392,0,,0
200541,794.9856321425794,0.6604083577284361,Falling,0.712856686723492,0,,0
51044,794.9856858573728,0.8053581063325375,Rising,0.7355040812632228,0,,0
200241,794.9857037623038,0.7246039631108647,Falling,0.7938308173442392,0,,0
51344,794.9857574770972,0.9145553438080302,Rising,0.8227580663237747,0,,0
199941,794.9857753820282,0.8149824680547699,Falling,0.8978517997192504,0,,0
51644,794.9858290968216,1.027240837923471,Rising,0.939532642236796,0,,0
199641,794.9858470017526,0.9271731303850616,Falling,1.0345015277288487,0,,0
51944,794.985900716546,1.221806906957051,Rising,1.0993600068007061,0,,0
199341,794.985918621477,1.056084211343118,Falling,1.2177140271074567,0,,0
52244,794.9859723362704,1.4564511139491836,Rising,1.3156324154601293,0,,0
199041,794.9859902412014,1.2418881358418234,Falling,1.458061199566825,0,,0
52544,794.9860439559948,1.7309714818500517,Rising,1.599165795429686,0,,0
198741,794.9860618609258,1.492375232712568,Falling,1.761769321481546,0,,0
52844,794.9861155757192,2.110593058192325,Rising,1.9385813236557907,0,,0
198441,794.9861334806502,1.7908379395964644,Falling,2.109520902275655,0,,0
53144,794.9861871954436,2.513225689554008,Rising,2.2947030054379396,0,,0
198141,794.9862051003746,2.169694454613017,Falling,2.45328083307149,0,,0
53445,794.9862590539003,2.865755934622598,Rising,2.6117367137852074,0,,0
197841,794.986276720099,2.563589788641922,Falling,2.7297216131976403,0,,0
53744,794.9863304348924,3.103848891635197,Rising,2.827710174663431,0,,0
197541,794.9863483398234,2.8996467030218294,Falling,2.882625058593308,0,,0
54044,794.9864020546167,3.0580840036970454,Rising,2.897886297452465,0,,0
197241,794.9864199595478,3.0568847473100886,Falling,2.880577295684527,0,,0
54347,794.9864743905383,2.7784092343083877,Rising,2.8120830828249317,0,,0
196941,794.9864915792722,2.9554017335722094,Falling,2.725024844113935,0,,0
54647,794.9865460102627,2.4112265280981244,Rising,2.584629561490183,0,,0
196641,794.9865631989966,2.612430247068689,Falling,2.445281920551566,0,,0
54947,794.9866176299871,1.9969683792419637,Rising,2.2622464424838054,0,,0
196339,794.9866352961858,2.23844655752891,Falling,2.097848134514671,0,,0
55247,794.9866892497115,1.6403635569228,Rising,1.90722738055545,0,,0
196039,794.9867069159102,1.8656251139389988,Falling,1.7440418699678324,0,,0
55547,794.9867608694359,1.397417208221282,Rising,1.5791712396329753,0,,0
195739,794.9867785356346,1.5098643769914704,Falling,1.4312758414364717,0,,0
55847,794.9868324891603,1.1631033673475588,Rising,1.3088585275778541,0,,0
195439,794.986850155359,1.2755393484991306,Falling,1.1839228691591224,0,,0
56147,794.9869041088847,0.993585367533904,Rising,1.1016840755934127,0,,0
195139,794.9869217750834,1.0979574026125942,Falling,1.0021723728384808,0,,0
56447,794.9869757286091,0.8725905497327919,Rising,0.9461048961693107,0,,0
194839,794.9869933948078,0.936768328690583,Falling,0.8661629159236213,0,,0
56747,794.9870473483335,0.7718802543908101,Rising,0.828271636272108,0,,0
194539,794.9870650145322,0.8248103039066054,Falling,0.7651639732804394,0,,0
57047,794.9871189680579,0.694600711246079,Rising,0.7377914846910866,0,,0
194239,794.9871366342566,0.739500507530684,Falling,0.6909270759093052,0,,0
57347,794.9871905877823,0.6350805115048372,Rising,0.6673630961180971,0,,0
193939,794.987208253981,0.660723965935257,Falling,0.6290299054122178,0,,0
57647,794.9872622075067,0.5812524047180119,Rising,0.6104942870043734,0,,0
193639,794.9872798737053,0.6093039082434238,Falling,0.57969423622478,0,,0
57947,794.987333827231,0.5427185920874549,Rising,0.5653913100118795,0,,0
193339,794.9873514934297,0.5659598310555127,Falling,0.5410292882946618,0,,0
58247,794.9874054469554,0.5130441847658086,Rising,0.528340867914419,0,,0
193039,794.9874231131541,0.5250654622654373,Falling,0.5085414039693301,0,,0
58547,794.9874770666798,0.4809977502325145,Rising,0.4979884610986602,0,,0
192739,794.9874947328785,0.4978290908958986,Falling,0.48189385940899093,0,,0
58847,794.9875486864042,0.4617969593394657,Rising,0.47343723338774196,0,,0
192439,794.9875663526029,0.4738222798988968,Falling,0.4602875442427325,0,,0
59147,794.9876203061286,0.4434156889525014,Rising,0.4525034212975766,0,,0
192139,794.9876379723273,0.4490346261209627,Falling,0.44128260855547996,0,,0
59447,794.987691925853,0.4258506718794707,Rising,0.4347765141933497,0,,0
191839,794.9877095920517,0.4346746703626144,Falling,0.42555653507276053,0,,0
59747,794.9877635455774,0.4147042702008223,Rising,0.4202133848284231,0,,0
191539,794.9877812117761,0.4187249145656976,Falling,0.4127101066783458,0,,0
60047,794.9878351653018,0.4035671097882995,Rising,0.4079038094201984,0,,0
191239,794.9878528315004,0.4051871920987202,Falling,0.40133573108060117,0,,0
60347,794.9879067850262,0.3916372513480462,Rising,0.39736203453832075,0,,0
190939,794.9879244512248,0.3972613011265242,Falling,0.3922049661945082,0,,0
60647,794.9879784047506,0.3861179998687633,Rising,0.38909858628258187,0,,0
190639,794.9879960709492,0.3877403858579794,Falling,0.38491109691121506,0,,0
60947,794.988050024475,0.380603503107262,Rising,0.3820535246377198,0,,0
190339,794.9880676906736,0.3798255326435992,Falling,0.37864321125516714,0,,0
61247,794.9881216441994,0.3742927183496976,Rising,0.37645896190224887,0,,0
190039,794.988139310398,0.3759166653588039,Falling,0.37401259556995614,0,,0
61547,794.9881932639238,0.3719870563643485,Rising,0.3722267247664243,0,,0
189739,794.9882109301224,0.3712106696952673,Falling,0.3704722052944147,0,,0
61850,794.9882655998454,0.3696850241939963,Rising,0.369096704574156,0,,0
189439,794.9882825498468,0.3673077329924326,Falling,0.367856963502465,0,,0
62150,794.9883372195698,0.3665840640355043,Rising,0.3672275353326281,0,,0
189136,794.9883548857684,0.3666090368964523,Falling,0.36672392580528995,0,,0
62450,794.9884088392942,0.3674861275496355,Rising,0.36669130691738927,0,,0
188836,794.9884265054928,0.3643107113772825,Falling,0.3668654356718781,0,,0
62750,794.9884804590185,0.3683896562827672,Rising,0.3672468589826673,0,,0
188536,794.9884981252172,0.3644145127505916,Falling,0.3677518645953791,0,,0
63050,794.9885520787429,0.3708947616956626,Rising,0.36862122363865596,0,,0
188236,794.9885697449416,0.366920013344426,Falling,0.3695150656001115,0,,0
63350,794.9886236984673,0.3742010257165242,Rising,0.3705716547492005,0,,0
187936,794.988641364666,0.3686263646223158,Falling,0.37149356207183243,0,,0
63663,794.9886984217131,0.3751124559128281,Rising,0.3721951014572959,0,,0
187636,794.9887129843904,0.3719338239153124,Falling,0.3727640421759463,0,,0
63963,794.9887700414375,0.3752200299836484,Rising,0.3731395794244505,0,,0
187336,794.9887846041148,0.3728417148855205,Falling,0.37346957422749266,0,,0
64263,794.9888416611619,0.3753283640544214,Rising,0.37312166844432737,0,,0
187036,794.9888562238392,0.3729502286557038,Falling,0.3729044933188491,0,,0
64563,794.9889132808863,0.3730371366273278,Rising,0.37194189039653075,0,,0
186736,794.9889278435636,0.3714592346615162,Falling,0.3713209960642648,0,,0
64863,794.9889849006107,0.3691464118052993,Rising,0.3700595601639492,0,,0
186436,794.988999463288,0.3691687672833643,Falling,0.3693725953275676,0,,0
65163,794.9890565203351,0.3684564836740358,Rising,0.368181407047454,0,,0
186136,794.9890710830124,0.366878823921673,Falling,0.367714891727304,0,,0
65463,794.9891281400595,0.3661668947061167,Rising,0.36653062452046825,0,,0
185836,794.9891427027368,0.3637892850275023,Falling,0.3660857997647745,0,,0
65763,794.9891997597839,0.3654777899468021,Rising,0.36504003302731813,0,,0
185536,794.9892143224612,0.3634283078201594,Falling,0.3649321185355171,0,,0
66063,794.9892713795083,0.3655890442900632,Rising,0.36423037545501213,0,,0
185236,794.9892859421855,0.3639946933873483,Falling,0.3641766941135219,0,,0
66363,794.9893429992327,0.3665005995453582,Rising,0.3636958634056652,0,,0
184936,794.9893575619099,0.3645610789554363,Falling,0.36391828586779723,0,,0
66663,794.9894146189571,0.365012299459026,Rising,0.36353700845246834,0,,0
184636,794.9894291816343,0.3600117828216497,Falling,0.36413037200441867,0,,0
66963,794.9894862386815,0.3670107167567644,Rising,0.36410793700455935,0,,0
184336,794.9895008013586,0.3610102390064613,Falling,0.3649182004664809,0,,0
67263,794.9895578584059,0.3690093374051422,Rising,0.36494335191179345,0,,0
184022,794.9895757633369,0.3610088136832993,Falling,0.36626426658807476,0,,0
67563,794.9896294781303,0.3700081133959269,Rising,0.36656198537242224,0,,0
183722,794.9896473830613,0.3650077222505539,Falling,0.36833439599033335,0,,0
67863,794.9897010978547,0.3740071067727372,Rising,0.3690559299275041,0,,0
183422,794.9897190027857,0.3660067101419647,Falling,0.37138633027855605,0,,0
68163,794.9897727175791,0.3790062407796699,Rising,0.37267052029928105,0,,0
183122,794.9897906225101,0.3700058782887931,Falling,0.3755766128864967,0,,0
68463,794.9898443373033,0.3820054508081283,Rising,0.3767446050886668,0,,0
182822,794.9898622422345,0.3750051627149053,Falling,0.38031208601868954,0,,0
68763,794.9899159570277,0.3890048099905724,Rising,0.3819672173050246,0,,0
182522,794.9899338619589,0.378004509574691,Falling,0.38597378134312116,0,,0
69063,794.9899875767521,0.396004243128737,Rising,0.38795912210781147,0,,0
182222,794.9900054816833,0.3840039698239674,Falling,0.3924302555071522,0,,0
69363,794.9900591964765,0.4040037511824322,Rising,0.3949040297917178,0,,0
181922,794.9900771014077,0.392003511735137,Falling,0.40056578796586123,0,,0
69666,794.9901315323982,0.4130033182576197,Rising,0.4033547268570706,0,,0
181620,794.9901491985969,0.3990030944896891,Falling,0.40981841290221266,0,,0
69966,794.9902031521226,0.4260029659544035,Rising,0.413247131903168,0,,0
181320,794.9902208183213,0.4080027420225892,Falling,0.4207536682013589,0,,0
70266,794.990274771847,0.4370026365179971,Rising,0.4247116690784765,0,,0
181020,794.9902924380457,0.4220024576365672,Falling,0.4336536673554587,0,,0
70566,794.9903463915714,0.4520023630985407,Rising,0.43800070287591525,0,,0
180720,794.99036405777,0.4370022053659456,Falling,0.4489273586501351,0,,0
70866,794.9904180112958,0.4720021383519975,Rising,0.4550279287669456,0,,0
180420,794.9904356774944,0.4490019635379656,Falling,0.4678016115401274,0,,0
71166,794.9904896310202,0.4940019393566952,Rising,0.4754706855842627,0,,0
180120,794.9905072972188,0.4710017848731591,Falling,0.4913758011378048,0,,0
71466,794.9905612507446,0.521001772400219,Rising,0.5020877152874389,0,,0
179820,794.9905789169432,0.4940016222085185,Falling,0.5204387421396894,0,,0
71766,794.990632870469,0.5570016419971653,Rising,0.5356367781489159,0,,0
179520,794.9906505366675,0.5250014939364558,Falling,0.5569780082689207,0,,0
72066,794.9907044901934,0.6050015454877012,Rising,0.5774820401898538,0,,0
179220,794.9907221563919,0.5610013833389865,Falling,0.6008883314698247,0,,0
72366,794.9907761099178,0.6470014322119303,Rising,0.6244747502262584,0,,0
178920,794.9907937761163,0.609001301295247,Falling,0.6489810786199707,0,,0
72666,794.9908477296422,0.7070013561730937,Rising,0.6725567092085175,0,,0
178620,794.9908653958407,0.6540012109577049,Falling,0.6944226301711478,0,,0
72966,794.9909193493665,0.7510012483266524,Rising,0.7135892994493976,0,,0
178320,794.9909370155651,0.7150011472282694,Falling,0.7307801590319957,0,,0
73266,794.990990969091,0.7770011191848629,Rising,0.7423087040860774,0,,0
178020,794.9910086352895,0.754001048353202,Falling,0.7516440498127508,0,,0
73566,794.9910625888153,0.7700009610897735,Rising,0.7541650701077036,0,,0
177720,794.9910802550139,0.772000930134995,Falling,0.7559054476462379,0,,0
73866,794.9911342085397,0.7510008122795511,Rising,0.7491910936630286,0,,0
177420,794.9911518747383,0.7570007903453454,Falling,0.7433584063151288,0,,0
74166,794.9912058282641,0.7110006663884717,Rising,0.7298169862361742,0,,0
177120,794.9912234944627,0.7310006613489605,Falling,0.7197015312614261,0,,0
74466,794.9912774479885,0.685000556340511,Rising,0.7021973837511588,0,,0
176820,794.9912951141871,0.6890005401628937,Falling,0.6899416929515422,0,,0
74766,794.9913490677128,0.6580004630929833,Rising,0.673273123779065,0,,0
176520,794.9913667339115,0.665000451772045,Falling,0.6620511125099722,0,,0
75066,794.9914206874372,0.6380003890945429,Rising,0.6490670922105509,0,,0
176220,794.9914383536359,0.641000377353066,Falling,0.6396142939937683,0,,0
75366,794.9914923071616,0.6300003329408855,Rising,0.631483503691123,0,,0
175920,794.9915099733603,0.6240003183219271,Falling,0.6254700721603393,0,,0
75666,794.991563926886,0.6220002848452986,Rising,0.6210319986786267,0,,0
175620,794.9915815930847,0.6150002718624116,Falling,0.6175939236459462,0,,0
75966,794.9916355466104,0.6190002456412986,Rising,0.6163774959308891,0,,0
175320,794.9916532128091,0.6110002340492847,Falling,0.615755378543989,0,,0
76266,794.9917071663348,0.6240002145790744,Rising,0.6159688324237119,0,,0
175020,794.9917248325335,0.6100002024827265,Falling,0.6175886273776963,0,,0
76566,794.9917787860592,0.6270001868367661,Rising,0.619247327201154,0,,0
174720,794.9917964522579,0.6160001771866006,Falling,0.6226909233335963,0,,0
76866,794.9918504057836,0.6340001637103229,Rising,0.625432985378343,0,,0
174417,794.9918687881794,0.6210001545651881,Falling,0.6307311113355508,0,,0
77166,794.991922025508,0.6480001449952599,Rising,0.6344846164264788,0,,0
174117,794.9919404079038,0.6280001354477261,Falling,0.6413162516640245,0,,0
77469,794.9919943614296,0.6570001272078954,Rising,0.6455679599403613,0,,0
173817,794.9920120276282,0.6430001201752471,Falling,0.6536699462491747,0,,0
77769,794.992065981154,0.6710001125805035,Rising,0.6589746140345738,0,,0
173517,794.9920836473526,0.6530001057570185,Falling,0.6682760130650715,0,,0
78069,794.9921376008784,0.6910001004640479,Rising,0.6743547908974795,0,,0
173217,794.992155267077,0.6690000938888654,Falling,0.6847807412983549,0,,0
78369,794.9922092206028,0.7080000891985581,Rising,0.6914865222017718,0,,0
172917,794.9922268868014,0.6880000836697288,Falling,0.7031697469890785,0,,0
78669,794.9922808403272,0.7270000793690039,Rising,0.710833030960343,0,,0
172617,794.9922985065258,0.7040000741898552,Falling,0.7239173679310309,0,,0
78969,794.9923524600516,0.7540000713312447,Rising,0.7324812735705246,0,,0
172317,794.9923701262502,0.7250000662066796,Falling,0.7465495927111908,0,,0
79269,794.992424079776,0.7740000634514206,Rising,0.7552844697443987,0,,0
172017,794.9924417459746,0.7510000594286231,Falling,0.7701563199001427,0,,0
79569,794.9924956995004,0.800000056830608,Rising,0.7794090135819317,0,,0
171717,794.992513365699,0.7740000530748309,Falling,0.7952743260715033,0,,0
79869,794.9925673192248,0.8330000512777831,Rising,0.8051791940368227,0,,0
171417,794.9925849854234,0.8000000475367588,Falling,0.8226371842210499,0,,0
80169,794.9926389389492,0.8590000458215024,Rising,0.8333099505274872,0,,0
171117,794.9926566051478,0.828000042634565,Falling,0.8520749040703518,0,,0
80469,794.9927105586736,0.8860000409545161,Rising,0.8636502531830591,0,,0
170817,794.9927282248722,0.8520000380157017,Falling,0.8843233469434302,0,,0
80769,794.9927821783979,0.9280000371713188,Rising,0.8970219392094838,0,,0
170517,794.9927998445966,0.888000034334308,Falling,0.9196123264246522,0,,0
81069,794.9928537981223,0.9640000334602312,Rising,0.9335011771875654,0,,0
170217,794.992871464321,0.9290000311259744,Falling,0.9578800575865276,0,,0
81369,794.9929254178467,1.010000030378421,Rising,0.974300127917887,0,,0
169917,794.9929430840454,0.9640000279882784,Falling,1.0014406953611223,0,,0
81669,794.9929970375711,1.0600000276275003,Rising,1.0198846298928523,0,,0
169617,794.9930147037697,1.0100000254104546,Falling,1.0505462828284444,0,,0
81969,794.9930686572955,1.1100000250697852,Rising,1.0711553041527395,0,,0
169317,794.9930863234941,1.0600000231094089,Falling,1.1040585394269953,0,,0
82269,794.9931402770198,1.1700000228984138,Rising,1.12659760335902,0,,0
169017,794.9931579432185,1.110000020969972,Falling,1.1627280371969888,0,,0
82569,794.9932118967442,1.2400000210297024,Rising,1.1881196674537338,0,,0
168717,794.9932295629429,1.180000019317405,Falling,1.2274786074359223,0,,0
82869,794.9932835164686,1.300000019104985,Rising,1.2536763835854818,0,,0
168417,794.9933011826673,1.250000017732448,Falling,1.295533198778097,0,,0
83169,794.993355136193,1.3800000175741505,Rising,1.323569811221228,0,,0
168117,794.9933728023917,1.3100000161035594,Falling,1.3683622263570503,0,,0
83469,794.9934267559174,1.4600000161116495,Rising,1.397950326287057,0,,0
167817,794.9934444221161,1.3900000148066662,Falling,1.4456162295476467,0,,0
83769,794.9934983756418,1.540000014726508,Rising,1.4758417927574585,0,,0
167517,794.9935160418405,1.4700000135691211,Falling,1.5277705270700945,0,,0
84069,794.9935699953662,1.6200000134241246,Rising,1.5598430991577439,0,,0
167214,794.9935883777621,1.5400000123005613,Falling,1.6159464003795785,0,,0
84369,794.9936416150906,1.7300000124224986,Rising,1.6520235491999817,0,,0
166914,794.9936599974865,1.6400000113511526,Falling,1.713654800779512,0,,0
84669,794.993713234815,1.830000011386909,Rising,1.7527917731299154,0,,0
166614,794.9937316172109,1.7400000104360769,Falling,1.8214318511828669,0,,0
84972,794.9937855707367,1.950000010499272,Rising,1.8647630046856676,0,,0
166314,794.9938032369353,1.850000009615052,Falling,1.9413174338832453,0,,0
85272,794.9938571904611,2.1000000097979625,Rising,1.9921281559330604,0,,0
166014,794.9938748566597,1.9700000088723373,Falling,2.079555419438484,0,,0
85572,794.9939288101855,2.250000009096848,Rising,2.1353187404215705,0,,0
165714,794.993946476384,2.120000008273696,Falling,2.234239956237096,0,,0
85872,794.9940004299099,2.420000008478434,Rising,2.297747638153899,0,,0
165414,794.9940180961084,2.270000007676822,Falling,2.4082772227545295,0,,0
86172,794.9940720496343,2.630000007984503,Rising,2.4823439109250724,0,,0
165114,794.9940897158328,2.4600000072091257,Falling,2.6087087358313856,0,,0
86472,794.9941436693587,2.860000007524023,Rising,2.6910428316798196,0,,0
164814,794.9941613355572,2.680000006805722,Falling,2.836018313692112,0,,0
86772,794.994215289083,3.1100000070898384,Rising,2.9300980780860937,0,,0
164514,794.9942329552816,2.9000000063815965,Falling,3.0991304414654666,0,,0
87072,794.9942869088073,3.4400000067955765,Rising,3.2081987642371765,0,,0
164214,794.994304575006,3.170000006044808,Falling,3.4029682966492123,0,,0
87372,794.9943585285317,3.7700000064535866,Rising,3.5245864723355615,0,,0
163914,794.9943761947304,3.520000005816448,Falling,3.7000425036300917,0,,0
87672,794.9944301482561,4.170000006185684,Rising,3.852285066431754,0,,0
163614,794.9944478144548,3.8800000055556993,Falling,4.022935605691501,0,,0
87972,794.9945017679805,4.680000006015744,Rising,4.275122594801545,0,,0
163314,794.9945194341792,4.32000000536022,Falling,4.54098071826319,0,,0
88272,794.9945733877049,5.260000005858969,Rising,4.8961229215230855,0,,0
163014,794.9945910539036,4.830000005193235,Falling,5.252860417349136,0,,0
88572,794.9946450074293,5.930000005723768,Rising,5.724043810567316,0,,0
162714,794.994662673628,5.450000005077843,Falling,6.179287354149202,0,,0
88872,794.9947166271537,6.840000005721045,Rising,6.774962411340951,0,,0
162099,794.994809494063,7.150000004966635,Falling,7.347639756846644,0,,0
161799,794.9948811137874,8.210000004941866,Falling,8.07947042048102,0,,0
89564,794.9948818299847,9.56000000574624,Rising,8.765044137375805,0,,0
161499,794.9949527335118,9.57000000499174,Falling,9.670562280616599,0,,0
89864,794.9949534497091,11.200000005833587,Rising,10.516093500001926,0,,0
161199,794.9950243532362,11.300000005107522,Falling,11.615838514809061,0,,0
90164,794.9950250694335,13.400000006048035,Rising,12.69849951521791,0,,0
160899,794.9950959729606,13.40000000524842,Falling,13.672438711102464,0,,0
90464,794.9950966891579,16.200000006336023,Rising,15.68460935535526,0,,0
160599,794.995167592685,16.200000005498328,Falling,17.4241320753949,0,,0
90764,794.9951683088823,19.600000006642777,Rising,19.192386407061736,0,,0
160299,794.9952392124094,19.90000000585276,Falling,21.46935600521044,0,,0
91064,794.9952399286067,24.40000000716597,Rising,23.90723112797954,0,,0
159999,794.9953108321338,24.60000000626952,Falling,26.84835894783787,0,,0
91364,794.995311548331,30.30000000771116,Rising,30.129486767614026,0,,0
159699,794.9953824518582,31.000000006846253,Falling,33.683556725420125,0,,0
91664,794.9953831680554,37.300000008225794,Rising,37.47842432941229,0,,0
91964,794.9954547877797,45.600000008714176,Rising,41.26753841921416,0,,0
159396,794.9954547877797,38.300000007319134,Falling,45.04288984133883,0,,0
159096,794.9955264075041,46.20000000765059,Falling,48.46453090059232,0,,0
92264,794.9955264075041,53.90000000892569,Rising,51.507224591255785,0,,0
158796,794.9955980272285,54.10000000776323,Falling,53.858058196890816,0,,0
92564,794.9955980272285,59.30000000850941,Rising,55.54534162255347,0,,0
92864,794.9956696469529,59.70000000742355,Rising,56.39490030154491,1,peak_rank_1,0
158496,794.9956696469529,59.000000007336496,Falling,56.35848317127615,0,,0
158196,794.9957412666773,58.80000000633587,Falling,55.5224583260768,0,,0
93167,794.9957419828746,54.8000000058964,Rising,53.79712324863644,0,,0
