Time_ms,Lambda_aligned,Power_uW,Scan_Direction
108,794.9735257831009,2.850476190475881,Rising
250289,794.9735315126787,2.849826514521026,Falling
408,794.9735974028252,2.8727682590639168,Rising
249989,794.9736031324031,2.8502288588369087,Falling
708,794.9736690225496,2.9175814070170203,Rising
249689,794.9736747521275,2.8950420067900127,Falling
1008,794.973740642274,2.9623945549701145,Rising
249389,794.9737463718519,2.939855154743106,Falling
1308,794.9738122619984,3.02972878228827,Rising
249089,794.9738179915763,3.0071893820612616,Falling
1608,794.9738838817228,3.097063009606412,Rising
248789,794.9738896113007,3.074523609379402,Falling
1908,794.9739555014472,3.1756577766070704,Rising
248489,794.9739612310251,3.1531183763800614,Falling
2208,794.9740271211716,3.2655130832902444,Rising
248189,794.9740328507495,3.242973683063234,Falling
2508,794.974098740896,3.377889469338463,Rising
247889,794.9741044704739,3.344089529428916,Falling
2808,794.9741703606203,3.4902658553870105,Rising
247589,794.9741760901983,3.4677264551596343,Falling
3108,794.9742419803447,3.6139027811176887,Rising
247289,794.9742477099227,3.6026239205728454,Falling
3408,794.9743136000691,3.7600607862133857,Rising
246989,794.9743193296471,3.737521385986006,Falling
3708,794.9743852197935,3.928739870674086,Rising
246689,794.9743909493715,3.9174610101292364,Falling
4008,794.9744568395179,4.108679494817242,Rising
246389,794.9744625690959,4.097400634272388,Falling
4308,794.9745284592423,4.322400738007893,Rising
246089,794.9745341888203,4.311121877463032,Falling
4608,794.9746000789667,4.536121981198426,Rising
245789,794.9746058085447,4.524843120653559,Falling
4908,794.974671698691,4.772364303753871,Rising
245476,794.9746805317905,4.772336059091099,Falling
5208,794.9747433184154,5.019867165991665,Rising
245176,794.9747521515148,5.0198389213288745,Falling
5508,794.9748149381398,5.289891107594292,Rising
244876,794.9748237712392,5.26734178356643,Falling
5808,794.9748865578642,5.548654509514134,Rising
244576,794.9748953909636,5.492323566438685,Falling
6108,794.9749581775886,5.829938990798703,Rising
244276,794.974967010688,5.784868587405753,Falling
6408,794.975029797313,6.1562656308129515,Rising
243976,794.9750386304124,6.122455767102487,Falling
6708,794.9751014170374,6.538894969239274,Rising
243676,794.9751102501368,6.493824565846255,Falling
7011,794.9751737529591,6.977824715969562,Rising
243376,794.9751818698612,6.910235523319435,Falling
7311,794.9752453726835,7.4617989115370165,Rising
243073,794.9752542057828,7.3942074287792465,Falling
7611,794.9753169924079,8.002075805515965,Rising
242565,794.9753754818495,8.350965510201453,Falling
7911,794.9753886121323,8.62117647727109,Rising
242265,794.9754471015739,9.015108340685334,Falling
8211,794.9754602318567,9.31910092680199,Rising
241965,794.9755187212983,9.76933548862711,Falling
8632,794.9755607382032,10.489875675311179,Rising
241665,794.9755903410227,10.66994965243848,Falling
8932,794.9756323579276,11.446792537532826,Rising
241365,794.9756619607471,11.671908673388696,Falling
9232,794.975703977652,12.685222891811849,Rising
241065,794.9757335804715,12.910339027666026,Falling
9532,794.9757755973764,13.923653246085658,Rising
240765,794.9758052001959,14.261374778762011,Falling
9832,794.9758472171007,15.499899790825584,Rising
240465,794.9758768199202,15.837621323499045,Falling
10132,794.9759188368251,17.301357129204685,Rising
240165,794.9759484396445,17.751684058698658,Falling
10432,794.9759904565495,19.553236054867256,Rising
239865,794.9760200593689,20.116168381179705,Falling
10732,794.9760620762739,22.14293117098442,Rising
239565,794.9760916790933,22.818468894113316,Falling
11032,794.9761336959983,25.408258668019673,Rising
239265,794.9761632988177,25.971190994316082,Falling
11332,794.9762053157227,29.236613149139714,Rising
238965,794.9762349185421,30.024756269069414,Falling
11632,794.9762769354471,33.96581080479969,Rising
238665,794.9763065382665,35.09177011517903,Falling
11932,794.9763485551715,40.046273222268105,Rising
238365,794.9763781579909,41.51004872308782,Falling
12232,794.9764201748959,47.92842198879994,Rising
238065,794.9764497777153,49.730013680047186,Falling
12532,794.9764917946203,58.287889485273766,Rising
237765,794.9765213974397,60.08948117646873,Falling
12832,794.9765634143447,71.46249190207857,Rising
237320,794.9766276333643,81.70937766584666,Falling
237020,794.9766992530887,101.07727690716159,Falling
13501,794.9767231263301,114.92766437855298,Rising
236720,794.9767708728131,125.06199741751354,Falling
13801,794.9767947460545,143.07878457086207,Rising
236420,794.9768424925373,154.3391715775454,Falling
14101,794.9768663657788,173.48201269865623,Rising
236120,794.9769141122617,184.74239970476683,Falling
14401,794.9769379855032,200.50707892096057,Rising
235820,794.9769857319861,206.1371960857527,Falling
14701,794.9770096052276,212.89344355646335,Rising
235520,794.9770573517105,211.76723691204154,Falling
15001,794.977081224952,207.26294470138563,Rising
235217,794.9771296876322,198.25435798990907,Falling
15304,794.9771535608737,183.61558006651205,Rising
234917,794.9772013073566,172.3548877091978,Falling
15604,794.977225180598,154.3379478819811,Rising
234617,794.977272927081,141.95120155701102,Falling
15904,794.9772968003224,126.18636966640426,Rising
234317,794.9773445468054,114.92567730996215,Falling
16204,794.9773684200468,101.30034795911867,Rising
16504,794.9774400397712,81.93199069597154,Rising
233738,794.9774827728735,75.85116262411712,Falling
16969,794.977551050344,59.74837255666816,Rising
233438,794.9775543925979,62.00046980509769,Falling
17269,794.9776226700684,49.38844703889608,Rising
233138,794.9776260123223,51.0775173033088,Falling
17569,794.9776942897928,41.39323485415681,Rising
232838,794.9776976320467,42.631883531374996,Falling
17869,794.9777659095172,35.08710362157153,Rising
232538,794.9777692517711,36.100541505173275,Falling
18169,794.9778375292416,30.244842547404232,Rising
232238,794.9778408714955,31.03306963741057,Falling
18469,794.977909148966,26.303424647678256,Rising
231938,794.9779124912199,26.753835547371253,Falling
18769,794.9779807686904,23.037639128774998,Rising
231638,794.9779841109442,23.48805002841805,Falling
19069,794.9780523884148,20.44748599057226,Rising
231338,794.9780557306686,20.672686096715847,Falling
19369,794.9781240081392,18.195149042786067,Rising
231038,794.9781273503929,18.420349148894243,Falling
19669,794.9781956278636,16.2806282853528,Rising
230738,794.9781989701173,16.50582839141938,Falling
19969,794.978267247588,14.703923718182052,Rising
230438,794.9782705898417,14.816518427536183,Falling
20269,794.9783388673123,13.352429944508607,Rising
230138,794.9783422095661,13.465024653831176,Falling
20569,794.9784104870367,12.113541567636506,Rising
229838,794.9784138292905,12.22613627692352,Falling
20869,794.9784821067611,11.133645603100964,Rising
229538,794.9784854490149,11.268761391660936,Falling
21169,794.9785537264855,10.30013665418669,Rising
229238,794.9785570687393,10.423991903035942,Falling
21469,794.9786253462099,9.590493641492454,Rising
21769,794.9786969659343,9.027237644201705,Rising
228612,794.9787065152309,9.049728188136797,Falling
22069,794.9787685856587,8.542805424306824,Rising
228312,794.9787781349553,8.565295968176617,Falling
22369,794.9788402053831,8.159718060963598,Rising
228012,794.9788497546797,8.170948065123824,Falling
227712,794.9789213744041,7.877945018434968,Falling
22856,794.978956468069,7.787748483204887,Rising
227410,794.9789934715933,7.708806380312979,Falling
23156,794.9790280877934,7.69743514882007,Rising
227110,794.9790650913177,7.652274664339885,Falling
23459,794.9791004237151,7.7197249193647455,Rising
226810,794.9791367110421,7.708348343294175,Falling
23759,794.9791720434395,7.843361835111262,Rising
226510,794.9792083307665,7.854506337457265,Falling
24059,794.9792436631639,8.012040907431079,Rising
226210,794.9792799504909,8.023185408846917,Falling
24359,794.9793152828883,8.11315674030831,Rising
225910,794.9793515702153,8.079259082521975,Falling
24659,794.9793869026126,7.955280161697216,Rising
225610,794.9794231899397,7.887600884490418,Falling
24959,794.979458522337,7.549671712333123,Rising
225310,794.9794948096641,7.391908118558991,Falling
25259,794.9795301420614,6.952634091202425,Rising
225010,794.9795664293885,6.78360995782478,Falling
25559,794.9796017617858,6.299293773351485,Rising
224710,794.9796380491129,6.14153017949304,Falling
25859,794.9796733815101,5.713516693216624,Rising
224410,794.9797096688372,5.555753099453568,Falling
26159,794.9797450012345,5.206563389937103,Rising
224110,794.9797812885616,5.071320874984464,Falling
26459,794.9798166209589,4.778433863035677,Rising
223810,794.979852908286,4.665712426679143,Falling
26759,794.9798882406833,4.451649190401266,Rising
223510,794.9799245280104,4.338927753801755,Falling
27059,794.9799598604077,4.169906674731534,Rising
223210,794.9799961477347,4.068445777019857,Falling
27359,794.9800314801321,3.921945776317746,Rising
222910,794.9800677674591,3.8430059564003534,Falling
27659,794.9801030998565,3.730287572761133,Rising
222610,794.9801393871835,3.6626082911133726,Falling
27959,794.9801747195809,3.572410984919771,Rising
222310,794.9802110069079,3.5047317022806137,Falling
28259,794.9802463393053,3.4370554730202505,Rising
222010,794.9802826266323,3.3806367280066656,Falling
28559,794.9803179590297,3.324221036259213,Rising
221710,794.9803542463567,3.267802289747305,Falling
28859,794.9803895787541,3.2339076736271317,Rising
221410,794.9804258660811,3.1774889253300342,Falling
29159,794.9804611984785,3.1661153838577345,Rising
221110,794.9804974858055,3.120957171702181,Falling
29459,794.9805328182028,3.1095836271751667,Rising
220810,794.9805691055299,3.0644254123010466,Falling
29759,794.9806044379272,3.0643124022880945,Rising
220510,794.9806407252543,3.0416752598961008,Falling
30059,794.9806760576516,3.041562245324184,Rising
220210,794.9807123449787,3.0414461735648044,Falling
30359,794.980747677376,3.0525936908504123,Rising
219907,794.9807846809003,3.0637358589804484,Falling
30659,794.9808192971004,3.086146197255831,Rising
219607,794.9808563006247,3.10854889401429,Falling
30964,794.9808921104869,3.1647370144066373,Rising
219307,794.9809279203491,3.1758829826918684,Falling
31264,794.9809637302113,3.265852698885074,Rising
219007,794.9809995400735,3.288259190532554,Falling
31564,794.9810353499357,3.4007499603556863,Rising
218707,794.9810711597979,3.3781142944771103,Falling
31864,794.9811069696601,3.625731462714974,Rising
218407,794.9811427795223,3.6706589851348204,Falling
32164,794.9811785893845,3.9407971814198106,Rising
218107,794.9812143992467,3.974464138541002,Falling
32480,794.9812540288275,4.402237519932197,Rising
217807,794.9812860189711,4.233227073169157,Falling
32783,794.9813263647491,4.953771926778627,Rising
217507,794.9813576386955,4.784763741835183,Falling
33083,794.9813979844735,5.696737490750269,Rising
217207,794.9814292584198,5.57277137922603,Falling
33383,794.9814696041979,6.552308108007621,Rising
216907,794.9815008781442,6.259433981974764,Falling
33683,794.9815412239222,7.385357340883668,Rising
216607,794.9815724978686,7.137525257988104,Falling
33983,794.9816128436466,8.004456177131406,Rising
216307,794.981644117593,7.948052956671479,Falling
34283,794.981684463371,8.184394155760632,Rising
216007,794.9817157373174,8.10546979211882,Falling
34583,794.9817560830954,7.733742586787501,Rising
215707,794.9817873570418,7.553473485540409,Falling
34883,794.9818277028198,6.9452753804214495,Rising
215407,794.9818589767661,6.832569408503398,Falling
35183,794.9818993225442,6.032942639929691,Rising
215093,794.9819339387444,5.7287971705055805,Falling
35483,794.9819709422686,5.188173262507841,Rising
214793,794.9820055584688,4.97411199363587,Falling
35783,794.982042561993,4.478530317311016,Rising
214493,794.9820771781932,4.275729643108369,Falling
36083,794.9821141817174,3.8814927228881326,Rising
214193,794.9821487979176,3.746255152224126,Falling
36383,794.9821858014418,3.419581407178585,Rising
213893,794.982220417642,3.3406463739680494,Falling
36683,794.9822574211662,3.0815357409716024,Rising
213593,794.9822920373664,3.0026007214455364,Falling
36983,794.9823290408906,2.8110531330754887,Rising
213293,794.9823636570907,2.720857639978277,Falling
37283,794.982400660615,2.5968730119242354,Rising
212993,794.9824352768151,2.4954170563246216,Falling
