Time_ms,Lambda_aligned,Power_uW,Scan_Direction
20,794.9735047746483,3.626432432432432,Rising
252364,794.9735613961104,2.892108108108108,Falling
250264,794.9735678000059,3.694216216216216,Falling
320,794.9735763943727,3.4456756756756755,Rising
252664,794.9736330158348,2.722648648648649,Falling
249961,794.9736401359274,3.389189189189189,Falling
620,794.9736480140971,3.197135135135136,Rising
249661,794.9737117556518,3.151945945945946,Falling
920,794.9737196338215,2.982486486486487,Rising
249361,794.9737833753762,2.9485945945945944,Falling
1220,794.9737912535459,2.80172972972973,Rising
249061,794.9738549951006,2.779135135135135,Falling
1520,794.9738628732703,2.654864864864865,Rising
248761,794.973926614825,2.643567567567568,Falling
1820,794.9739344929947,2.5305945945945947,Rising
248461,794.9739982345494,2.5192972972972973,Falling
2120,794.974006112719,2.4402162162162164,Rising
248161,794.9740698542738,2.4289189189189195,Falling
2420,794.9740777324434,2.361135135135135,Rising
247861,794.9741414739982,2.361135135135135,Falling
2720,794.9741493521678,2.304648648648649,Rising
247561,794.9742130937226,2.304648648648649,Falling
3020,794.9742209718922,2.282054054054054,Rising
247261,794.974284713447,2.282054054054054,Falling
3320,794.9742925916166,2.282054054054054,Rising
246961,794.9743563331714,2.293351351351351,Falling
3620,794.974364211341,2.304648648648649,Rising
246661,794.9744279528958,2.3159459459459457,Falling
3920,794.9744358310654,2.3724324324324324,Rising
246361,794.9744995726202,2.38372972972973,Falling
4220,794.9745074507898,2.4741081081081084,Rising
246061,794.9745711923446,2.4741081081081084,Falling
4520,794.9745790705142,2.553189189189189,Rising
245761,794.974642812069,2.5644864864864867,Falling
4820,794.9746506902386,2.6322702702702703,Rising
245461,794.9747144317934,2.643567567567568,Falling
5120,794.974722309963,2.643567567567568,Rising
245147,794.9747893937715,2.643567567567568,Falling
5420,794.9747939296874,2.553189189189189,Rising
244847,794.9748610134959,2.541891891891892,Falling
5720,794.9748655494118,2.4176216216216213,Rising
244547,794.9749326332203,2.428918918918918,Falling
6020,794.9749371691362,2.2933513513513506,Rising
244247,794.9750042529447,2.2820540540540537,Falling
6320,794.9750087888606,2.146486486486486,Rising
243947,794.9750758726691,2.1351891891891888,Falling
6620,794.975080408585,2.022216216216216,Rising
243647,794.9751474923935,1.9996216216216207,Falling
6923,794.9751527445065,1.92054054054054,Rising
243347,794.9752191121179,1.909243243243243,Falling
7223,794.9752243642309,1.852756756756756,Rising
243047,794.9752907318423,1.830162162162162,Falling
7523,794.9752959839553,1.7962702702702698,Rising
242745,794.9753628290315,1.773675675675675,Falling
7823,794.9753676036797,1.7510810810810804,Rising
242445,794.9754344487559,1.739783783783783,Falling
8123,794.9754392234041,1.7171891891891886,Rising
242145,794.9755060684803,1.7058918918918913,Falling
8423,794.9755108431285,1.7058918918918913,Rising
241845,794.9755776882047,1.6945945945945935,Falling
8723,794.9755824628529,1.7058918918918908,Rising
241545,794.9756493079291,1.6832972972972964,Falling
9023,794.9756540825773,1.7058918918918908,Rising
241245,794.9757209276535,1.683297297297296,Falling
9323,794.9757257023017,1.728486486486485,Rising
240945,794.9757925473779,1.6945945945945933,Falling
9623,794.9757973220261,1.7510810810810795,Rising
240645,794.9758641671023,1.7171891891891875,Falling
9923,794.9758689417505,1.773675675675674,Rising
240345,794.9759357868267,1.7397837837837822,Falling
10223,794.9759405614749,1.807567567567565,Rising
240045,794.976007406551,1.7849729729729706,Falling
10523,794.9760121811993,1.864054054054052,Rising
239745,794.9760790262754,1.83016216216216,Falling
10823,794.9760838009237,1.9205405405405376,Rising
239445,794.9761506459998,1.897945945945943,Falling
11123,794.9761554206481,1.9996216216216185,Rising
239145,794.9762222657242,1.9770270270270232,Falling
11423,794.9762270403725,2.089999999999996,Rising
238845,794.9762938854486,2.067405405405401,Falling
11723,794.9762986600969,2.23686486486486,Rising
238545,794.976365505173,2.180378378378373,Falling
12023,794.9763702798213,2.406324324324318,Rising
238245,794.9764371248974,2.349837837837831,Falling
12323,794.9764418995456,2.5983783783783707,Rising
237945,794.9765087446217,2.5531891891891805,Falling
12623,794.97651351927,2.869513513513504,Rising
237645,794.9765803643461,2.824324324324313,Falling
12923,794.9765851389944,3.20843243243242,Rising
237345,794.9766519840705,3.1745405405405265,Falling
13223,794.9766567587188,3.637729729729713,Rising
237045,794.9767236037949,3.60383783783782,Falling
13523,794.9767283784432,4.225189189189168,Rising
236745,794.9767952235193,4.134810810810786,Falling
13823,794.9767999981676,4.903027027026998,Rising
236445,794.9768668432437,4.767459459459428,Falling
14123,794.976871617892,5.546972972972934,Rising
236145,794.9769384629681,5.400108108108066,Falling
14423,794.9769432376164,6.11183783783779,Rising
235845,794.9770100826925,5.953675675675623,Falling
14726,794.977015573538,6.439459459459399,Rising
235545,794.9770817024169,6.224810810810745,Falling
15026,794.9770871932624,6.326486486486419,Rising
235242,794.9771540383385,6.010162162162089,Falling
15326,794.9771588129868,5.897189189189117,Rising
234942,794.9772256580629,5.535675675675599,Falling
15626,794.9772304327112,5.253243243243169,Rising
234642,794.9772972777873,4.9143243243242445,Falling
15926,794.9773020524356,4.575405405405331,Rising
234342,794.9773688975117,4.315567567567488,Falling
16226,794.97737367216,4.03313513513506,Rising
234042,794.9774405172361,3.807189189189108,Falling
16526,794.9774452918844,3.615135135135058,Rising
233742,794.9775121369605,3.4343783783782933,Falling
16826,794.9775169116087,3.2875135135134315,Rising
233442,794.9775837566849,3.118054054053965,Falling
17126,794.9775885313331,3.061567567567479,Rising
233142,794.9776553764093,2.8921081081080127,Falling
17426,794.9776601510575,2.8808108108107158,Rising
232842,794.9777269961337,2.756540540540436,Falling
17726,794.9777317707819,2.767837837837732,Rising
232542,794.9777986158581,2.6548648648647486,Falling
18026,794.9778033905063,2.677459459459341,Rising
232242,794.9778702355825,2.5870810810809504,Falling
18326,794.9778750102307,2.620972972972839,Rising
231942,794.9779418553068,2.541891891891744,Falling
18626,794.9779466299551,2.5870810810809286,Rising
231642,794.9780134750312,2.5192972972971277,Falling
18926,794.9780182496795,2.5757837837836086,Rising
231342,794.9780850947556,2.530594594594398,Falling
19226,794.9780898694039,2.587081081080877,Rising
231042,794.97815671448,2.541891891891664,Falling
19526,794.9781614891283,2.598378378378143,Rising
230742,794.9782283342043,2.5531891891889247,Falling
19826,794.9782331088527,2.632270270269995,Rising
230442,794.9782999539287,2.587081081080772,Falling
20126,794.9783047285771,2.6774594594591363,Rising
230142,794.9783715736531,2.632270270269907,Falling
20426,794.9783763483015,2.72264864864827,Rising
229842,794.9784431933775,2.6774594594590333,Falling
20726,794.9784479680259,2.7904324324319845,Rising
229542,794.9785148131019,2.74524324324274,Falling
21026,794.9785195877503,2.869513513512982,Rising
229242,794.9785864328263,2.8130270270264317,Falling
21326,794.9785912074747,2.948594594593964,Rising
228942,794.9786580525507,2.892108108107401,Falling
21626,794.9786628271991,3.0389729729722226,Rising
228642,794.9787296722751,2.993783783782938,Falling
21926,794.9787344469233,3.1406486486477534,Rising
228342,794.9788012919995,3.095459459458452,Falling
22226,794.9788060666477,3.253621621620552,Rising
228039,794.9788736279212,3.208432432431225,Falling
22531,794.9788788800342,3.3891891891879,Rising
227739,794.9789452476456,3.3439999999985472,Falling
22829,794.9789500222938,3.5360540540525034,Rising
227439,794.97901686737,3.490864864863115,Falling
23131,794.979022119483,3.6829189189170535,Rising
227139,794.9790884870944,3.649027027024916,Falling
23429,794.9790932617426,3.852378378376129,Rising
226839,794.9791601068188,3.829783783781228,Falling
23731,794.9791653589318,4.055729729726994,Rising
226539,794.9792317265432,4.010540540537451,Falling
24031,794.9792369786562,4.259081081077766,Rising
226239,794.9793033462676,4.225189189185433,Falling
24331,794.9793085983806,4.496324324320286,Rising
225939,794.9793749659918,4.462432432427855,Falling
24629,794.9793797406402,4.733567567562666,Rising
225639,794.9794465857162,4.710972972967396,Falling
24931,794.9794518378294,4.993405405399432,Rising
225339,794.9795182054406,4.9708108108040205,Falling
25229,794.979522980089,5.287135135127843,Rising
225039,794.979589825165,5.253243243234962,Falling
25531,794.9795950772782,5.603459459450532,Rising
224739,794.9796614448894,5.546972972962881,Falling
25829,794.9796662195378,5.942378378367463,Rising
224439,794.9797330646138,5.897189189176808,Falling
26131,794.979738316727,6.337783783770337,Rising
224139,794.9798046843382,6.281297297282079,Falling
26429,794.9798094589866,6.755783783767259,Rising
223839,794.9798763040626,6.721891891873097,Falling
26731,794.9798815561758,7.241567567547105,Rising
223539,794.979947923787,7.20767567565242,Falling
27031,794.9799531759002,7.783837837812457,Rising
27331,794.9800247956246,8.393891891860306,Rising
223034,794.9800684836564,8.156648648615155,Falling
27629,794.9800959378841,9.094324324284871,Rising
222734,794.9801401033808,8.823189189147378,Falling
28081,794.9802038449355,10.393513513457563,Rising
222434,794.9802117231052,9.591405405352956,Falling
28381,794.9802754646598,11.410270270199389,Rising
222134,794.9802833428296,10.48389189182573,Falling
28681,794.9803470843842,12.539999999910105,Rising
221834,794.980354962554,11.523243243159325,Falling
28981,794.9804187041086,13.89567567556072,Rising
221534,794.9804265822784,12.652972972866632,Falling
29281,794.980490323833,15.364324324177645,Rising
221234,794.9804982020028,14.008648648512786,Falling
29581,794.9805619435574,17.284864864674436,Rising
220934,794.9805698217272,15.590270270095782,Falling
29881,794.9806335632818,19.431351351104304,Rising
220631,794.9806421576488,17.623783783555833,Falling
30186,794.9807063766683,22.14270270237705,Rising
220331,794.9807137773731,19.88324324294646,Falling
30486,794.9807779963927,25.30594594551645,Rising
220031,794.9807853970975,22.5945945942054,Falling
30786,794.9808496161171,29.37297297239768,Rising
219731,794.9808570168219,25.87081081029655,Falling
