dataset_key,analysis_source,analysis_source_label,reference_source,reference_peak_l,reference_peak_lambda_nm,reference_peak_nu_ghz,n_sellmeier_20p00C,n_sellmeier_20p18C,delta_n_temp_20p18_minus_20p00,n_malitson_20C,delta_n_sellmeier20_minus_malitson20,fsr_method_A_ghz,fsr_method_B_ghz,fsr_final_ghz,fsr_final_err_ghz,fwhm_l0_ghz,fwhm_l0_nm,finesse_l0,finesse_mode_l_min,finesse_mode_l_max,finesse_mode_count,finesse_mode_mean,finesse_mode_sd,finesse_mode_min,finesse_mode_max,finesse_all_weighted_mean,finesse_all_weighted_err,k_relative_fit,k_relative_fit_err,k_relative_fit_mode_count,k_relative_fit_fit_l_values,k_relative_fit_holdout_l_values,k_relative_fit_band_min,k_relative_fit_band_max,k_relative_fit_holdout_l,k_relative_fit_holdout_pos_meas,k_relative_fit_holdout_pos_fit,k_relative_fit_holdout_abs_delta_pos,k_relative_fit_holdout_abs_delta_mhz,k_relative_fit_holdout_abs_delta_pos_max,k_relative_fit_holdout_abs_delta_mhz_max,k_relative_fit_strategy,k_joint_method_B,k_joint_method_B_err,k_joint_method_B_mode_count,k_joint_method_B_band_min,k_joint_method_B_band_max,delta_k_relative_fit_minus_joint_method_B,L_mm,L_err_mm,L_over_R,L_over_R_err,R_mm,R_err_mm,baseline_L_mm,baseline_R_mm,baseline_k,baseline_F,delta_L_mm_vs_thesis,delta_R_mm_vs_thesis,delta_k_vs_thesis,delta_F_vs_thesis,fsr_choice,fsr_choice_reason
0p98mm,raw,原始数据,final,0,794.9744547477371,377109.5488786878,1.4537986392262263,1.4538001581733735,1.518947147172156e-06,1.4534046270268788,0.0003940121993475376,9.919382513937308,9.907733285794885,9.919382513937308,0.0007804766166547199,0.30699205538753793,0.0006471787341428609,32.31152839253565,0,9,10,32.45468527974923,0.2690664817030844,32.1233978831201,32.960328893826684,32.28262579580192,0.00032730889362264453,0.221870127861,3.769023143231962e-05,8,"1,2,3,4,5,6,7,8",9,0.221820127861,0.221920127861,9,0.9974022287078429,0.996831150749,0.0005710779588429249,5.664740719041519,0.0005710779588429249,5.664740719041519,"reference l=0, fit l=1..8, hold out l=9",0.221837053566,3.769023143231962e-05,9,0.22179936333456768,0.22187474379743233,3.3074294999990705e-05,10.39444624256111,0.0008178555695371922,0.4120867921691698,0.00011656270803948507,25.223924765572157,0.0074057207090699895,10.25,25.0,0.221,29.8,0.14444624256110927,0.22392476557215701,0.0008701278609999918,2.654685279749227,A_direct,Method A selected because rising/falling direct FSR agree within 1%
