mode,pos,background_leakage_raw_sum,ER_sum_dB,separation_efficiency
1,0.28071999999999997,0.06176901096867571,12.092293524308884,0.9418244360773701
6,0.6843199999999998,0.056350793511909414,12.490999639937899,0.9466552267882836
10,0.8071999999999999,0.057133974380020325,12.431055642944969,0.9459538944309043
18,0.052959999999999674,0.048833809556879215,13.112793948025782,0.953439897615895
22,0.1758399999999991,0.05789275910367753,12.373757519542234,0.9452753990369228
27,0.5794399999999991,0.04739096062707859,13.243044879494478,0.954753322867418
37,0.3866399999999981,0.04768092824490089,13.216552984080415,0.9544890749087348
46,0.9131199999999993,0.05368846977090591,12.701189741243448,0.9490471127746336
