Time_ms,Lambda_aligned,Power_uW,Scan_Direction
28918,794.9804036639665,2.7800000000000002,Rising
221220,794.9804585724219,2.67,Falling
29218,794.9804752836909,2.69,Rising
220920,794.9805301921463,2.58,Falling
29518,794.9805469034153,2.61,Rising
220620,794.9806018118707,2.52,Falling
29818,794.9806185231397,2.56,Rising
220320,794.980673431595,2.48,Falling
30118,794.9806901428641,2.53,Rising
220020,794.9807450513194,2.46,Falling
30418,794.9807617625885,2.52,Rising
219720,794.9808166710438,2.46,Falling
30718,794.9808333823129,2.54,Rising
219420,794.9808882907682,2.48,Falling
31018,794.9809050020373,2.5900000000000003,Rising
219106,794.9809632527465,2.53,Falling
31323,794.9809778154238,2.66,Rising
218806,794.9810348724709,2.6,Falling
31623,794.9810494351482,2.76,Rising
218506,794.9811064921952,2.7199999999999998,Falling
31923,794.9811210548726,2.9299999999999997,Rising
218206,794.9811781119196,2.9000000000000004,Falling
32223,794.981192674597,3.17,Rising
217906,794.981249731644,3.14,Falling
32523,794.9812642943214,3.5,Rising
217606,794.9813213513684,3.48,Falling
32838,794.9813394950319,3.9600000000000004,Rising
217306,794.9813929710928,3.9600000000000004,Falling
33141,794.9814118309536,4.470000000000001,Rising
217006,794.9814645908172,4.58,Falling
33441,794.981483450678,5.2,Rising
216704,794.9815366880064,5.34,Falling
33741,794.9815550704024,5.99,Rising
216404,794.9816083077308,6.14,Falling
34041,794.9816266901267,6.79,Rising
216104,794.9816799274552,6.88,Falling
34341,794.9816983098511,7.21,Rising
215804,794.9817515471796,7.21,Falling
34641,794.9817699295755,7.07,Rising
215504,794.981823166904,7.04,Falling
34941,794.9818415492999,6.4799999999999995,Rising
215204,794.9818947866283,6.3999999999999995,Falling
35241,794.9819131690243,5.779999999999999,Rising
214904,794.9819664063527,5.67,Falling
35541,794.9819847887487,4.9799999999999995,Rising
214604,794.9820380260771,4.95,Falling
35841,794.9820564084731,4.27,Rising
214304,794.9821096458015,4.26,Falling
36141,794.9821280281975,3.7199999999999998,Rising
214004,794.9821812655259,3.71,Falling
36441,794.9821996479219,3.32,Rising
213704,794.9822528852503,3.32,Falling
36741,794.9822712676463,3.0,Rising
