Time_ms,Lambda_aligned,Power_uW,Scan_Direction
251464,794.9733465369372,3.19,Falling
251164,794.9733529408327,3.48,Falling
251764,794.9734181566616,2.95,Falling
250864,794.9734245605571,3.7,Falling
252064,794.973489776386,2.74,Falling
250564,794.9734961802815,3.59,Falling
20,794.9735047746483,3.21,Rising
252364,794.9735613961104,2.56,Falling
250264,794.9735678000059,3.27,Falling
320,794.9735763943727,3.05,Rising
252664,794.9736330158348,2.4099999999999997,Falling
249961,794.9736401359274,3.0,Falling
620,794.9736480140971,2.83,Rising
249661,794.9737117556518,2.79,Falling
920,794.9737196338215,2.64,Rising
249361,794.9737833753762,2.61,Falling
1220,794.9737912535459,2.48,Rising
249061,794.9738549951006,2.46,Falling
1520,794.9738628732703,2.35,Rising
248761,794.973926614825,2.34,Falling
1820,794.9739344929947,2.24,Rising
248461,794.9739982345494,2.23,Falling
2120,794.974006112719,2.16,Rising
248161,794.9740698542738,2.1500000000000004,Falling
2420,794.9740777324434,2.09,Rising
247861,794.9741414739982,2.09,Falling
2720,794.9741493521678,2.04,Rising
247561,794.9742130937226,2.04,Falling
3020,794.9742209718922,2.02,Rising
247261,794.974284713447,2.02,Falling
3320,794.9742925916166,2.02,Rising
246961,794.9743563331714,2.0300000000000002,Falling
3620,794.974364211341,2.04,Rising
246661,794.9744279528958,2.05,Falling
3920,794.9744358310654,2.0999999999999996,Rising
246361,794.9744995726202,2.1100000000000003,Falling
4220,794.9745074507898,2.1900000000000004,Rising
246061,794.9745711923446,2.1900000000000004,Falling
4520,794.9745790705142,2.26,Rising
245761,794.974642812069,2.27,Falling
4820,794.9746506902386,2.33,Rising
245461,794.9747144317934,2.34,Falling
5120,794.974722309963,2.34,Rising
245147,794.9747893937715,2.34,Falling
5420,794.9747939296874,2.26,Rising
244847,794.9748610134959,2.25,Falling
5720,794.9748655494118,2.1399999999999997,Rising
244547,794.9749326332203,2.1500000000000004,Falling
6020,794.9749371691362,2.0300000000000002,Rising
244247,794.9750042529447,2.02,Falling
6320,794.9750087888606,1.9,Rising
243947,794.9750758726691,1.89,Falling
6620,794.975080408585,1.79,Rising
243647,794.9751474923935,1.77,Falling
6923,794.9751527445065,1.7,Rising
243347,794.9752191121179,1.69,Falling
7223,794.9752243642309,1.64,Rising
243047,794.9752907318423,1.6199999999999999,Falling
7523,794.9752959839553,1.59,Rising
242745,794.9753628290315,1.57,Falling
7823,794.9753676036797,1.55,Rising
242445,794.9754344487559,1.54,Falling
