Time_ms,Lambda_aligned,Power_uW,Scan_Direction
251192,794.9733159373084,2.43,Falling
251492,794.9733229024282,2.44,Falling
250892,794.9733875570328,2.43,Falling
251792,794.9733945221526,2.48,Falling
250592,794.9734591767572,2.42,Falling
108,794.9735257831009,2.46,Rising
250289,794.9735315126787,2.43,Falling
408,794.9735974028252,2.48,Rising
249989,794.9736031324031,2.46,Falling
708,794.9736690225496,2.52,Rising
249689,794.9736747521275,2.5,Falling
1008,794.973740642274,2.56,Rising
249389,794.9737463718519,2.54,Falling
1308,794.9738122619984,2.62,Rising
249089,794.9738179915763,2.6,Falling
1608,794.9738838817228,2.68,Rising
248789,794.9738896113007,2.66,Falling
1908,794.9739555014472,2.75,Rising
248489,794.9739612310251,2.73,Falling
2208,794.9740271211716,2.83,Rising
248189,794.9740328507495,2.81,Falling
2508,794.974098740896,2.9299999999999997,Rising
247889,794.9741044704739,2.9000000000000004,Falling
2808,794.9741703606203,3.03,Rising
247589,794.9741760901983,3.01,Falling
3108,794.9742419803447,3.14,Rising
247289,794.9742477099227,3.13,Falling
3408,794.9743136000691,3.27,Rising
246989,794.9743193296471,3.25,Falling
3708,794.9743852197935,3.42,Rising
246689,794.9743909493715,3.41,Falling
4008,794.9744568395179,3.58,Rising
246389,794.9744625690959,3.5700000000000003,Falling
4308,794.9745284592423,3.77,Rising
246089,794.9745341888203,3.76,Falling
4608,794.9746000789667,3.9600000000000004,Rising
245789,794.9746058085447,3.95,Falling
4908,794.974671698691,4.17,Rising
245476,794.9746805317905,4.17,Falling
5208,794.9747433184154,4.390000000000001,Rising
245176,794.9747521515148,4.390000000000001,Falling
5508,794.9748149381398,4.63,Rising
244876,794.9748237712392,4.61,Falling
5808,794.9748865578642,4.86,Rising
244576,794.9748953909636,4.81,Falling
6108,794.9749581775886,5.11,Rising
244276,794.974967010688,5.069999999999999,Falling
6408,794.975029797313,5.4,Rising
243976,794.9750386304124,5.37,Falling
6708,794.9751014170374,5.74,Rising
243676,794.9751102501368,5.699999999999999,Falling
7011,794.9751737529591,6.13,Rising
243376,794.9751818698612,6.07,Falling
7311,794.9752453726835,6.56,Rising
243073,794.9752542057828,6.5,Falling
7611,794.9753169924079,7.04,Rising
242565,794.9753754818495,7.35,Falling
7911,794.9753886121323,7.59,Rising
242265,794.9754471015739,7.94,Falling
8211,794.9754602318567,8.209999999999999,Rising
241965,794.9755187212983,8.610000000000001,Falling
8632,794.9755607382032,9.25,Rising
241665,794.9755903410227,9.41,Falling
8932,794.9756323579276,10.1,Rising
241365,794.9756619607471,10.299999999999999,Falling
9232,794.975703977652,11.2,Rising
241065,794.9757335804715,11.399999999999999,Falling
9532,794.9757755973764,12.3,Rising
240765,794.9758052001959,12.6,Falling
9832,794.9758472171007,13.7,Rising
240465,794.9758768199202,14.0,Falling
10132,794.9759188368251,15.299999999999999,Rising
240165,794.9759484396445,15.7,Falling
