Time_ms,Lambda_aligned,Power_uW,Scan_Direction
251286,794.9733059105469,1.9400000000000002,Falling
251586,794.9733577573606,1.89,Falling
250986,794.9733775302713,1.99,Falling
251889,794.9734300932823,1.85,Falling
250686,794.9734491499956,2.0,Falling
252189,794.9735017130067,1.8199999999999998,Falling
250386,794.97352076972,1.95,Falling
248,794.9735592056388,1.8599999999999999,Rising
252489,794.9735733327311,1.81,Falling
250086,794.9735923894444,1.92,Falling
548,794.9736308253632,1.7799999999999998,Rising
252789,794.9736449524555,1.81,Falling
249786,794.9736640091688,1.88,Falling
848,794.9737024450876,1.76,Rising
253089,794.9737165721799,1.8399999999999999,Falling
249486,794.9737356288932,1.85,Falling
1148,794.973774064812,1.77,Rising
253389,794.9737881919043,1.88,Falling
249186,794.9738072486176,1.8399999999999999,Falling
1448,794.9738456845364,1.77,Rising
253689,794.9738598116287,1.95,Falling
248886,794.973878868342,1.8399999999999999,Falling
1748,794.9739173042608,1.7799999999999998,Rising
253989,794.9739314313531,2.06,Falling
248586,794.9739504880664,1.8599999999999999,Falling
2048,794.9739889239852,1.81,Rising
254289,794.9740030510775,2.1900000000000004,Falling
248286,794.9740221077908,1.9,Falling
2348,794.9740605437096,1.91,Rising
247986,794.9740937275152,1.95,Falling
2648,794.974132163434,1.99,Rising
247686,794.9741653472396,2.0300000000000002,Falling
2948,794.9742037831584,2.09,Rising
247386,794.974236966964,2.16,Falling
3248,794.9742754028828,2.23,Rising
247086,794.9743085866884,2.32,Falling
3548,794.9743470226072,2.46,Rising
246773,794.9743833099342,2.56,Falling
3848,794.9744186423316,2.7800000000000002,Rising
246473,794.9744549296586,2.83,Falling
4148,794.974490262056,3.06,Rising
246173,794.974526549383,3.1599999999999997,Falling
4448,794.9745618817803,3.42,Rising
245873,794.9745981691074,3.52,Falling
4748,794.9746335015047,3.87,Rising
245573,794.9746697888318,3.79,Falling
5048,794.9747051212291,4.25,Rising
245273,794.9747414085562,3.84,Falling
5348,794.9747767409535,4.18,Rising
244973,794.9748130282806,3.71,Falling
5648,794.9748483606779,3.8600000000000003,Rising
244673,794.974884648005,3.46,Falling
5948,794.9749199804023,3.41,Rising
244370,794.9749569839265,3.14,Falling
6248,794.9749916001267,3.09,Rising
244070,794.9750286036509,2.77,Falling
6548,794.9750632198511,2.8,Rising
243770,794.9751002233753,2.48,Falling
6848,794.9751348395755,2.4499999999999997,Rising
243470,794.9751718430997,2.26,Falling
7151,794.9752071754971,2.13,Rising
243170,794.9752434628241,2.0999999999999996,Falling
7451,794.9752787952215,2.0,Rising
242870,794.9753150825485,1.95,Falling
7751,794.9753504149459,1.9,Rising
242570,794.9753867022729,1.8399999999999999,Falling
8051,794.9754220346703,1.8199999999999998,Rising
242270,794.9754583219973,1.76,Falling
8351,794.9754936543947,1.74,Rising
241970,794.9755299417217,1.69,Falling
8651,794.975565274119,1.69,Rising
241670,794.9756015614461,1.64,Falling
8951,794.9756368938434,1.66,Rising
241370,794.9756731811705,1.5999999999999999,Falling
9251,794.9757085135678,1.6500000000000001,Rising
241070,794.9757448008949,1.5799999999999998,Falling
9551,794.9757801332922,1.69,Rising
240770,794.9758164206193,1.56,Falling
9851,794.9758517530166,1.7,Rising
240470,794.9758880403436,1.55,Falling
10151,794.975923372741,1.5999999999999999,Rising
240170,794.975959660068,1.55,Falling
10451,794.9759949924654,1.56,Rising
239870,794.9760312797924,1.55,Falling
10751,794.9760666121898,1.5799999999999998,Rising
239570,794.9761028995168,1.57,Falling
11051,794.9761382319142,1.5999999999999999,Rising
239270,794.9761745192412,1.5799999999999998,Falling
11351,794.9762098516386,1.61,Rising
238970,794.9762461389656,1.5999999999999999,Falling
11651,794.976281471363,1.64,Rising
238670,794.97631775869,1.6300000000000001,Falling
11951,794.9763530910874,1.6700000000000002,Rising
238370,794.9763893784144,1.66,Falling
12251,794.9764247108118,1.71,Rising
238070,794.9764609981388,1.7,Falling
12551,794.9764963305362,1.75,Rising
237770,794.9765326178632,1.75,Falling
12851,794.9765679502606,1.81,Rising
237470,794.9766042375876,1.81,Falling
13151,794.976639569985,1.89,Rising
237170,794.976675857312,1.89,Falling
13451,794.9767111897094,1.99,Rising
236867,794.9767481932336,1.99,Falling
13751,794.9767828094338,2.12,Rising
236567,794.976819812958,2.09,Falling
14051,794.9768544291582,2.25,Rising
236267,794.9768914326824,2.21,Falling
14351,794.9769260488825,2.38,Rising
235967,794.9769630524067,2.34,Falling
14651,794.9769976686069,2.4899999999999998,Rising
235667,794.9770346721311,2.46,Falling
14954,794.9770700045285,2.57,Rising
235367,794.9771062918555,2.54,Falling
15254,794.9771416242529,2.6,Rising
235067,794.9771779115799,2.57,Falling
15554,794.9772132439773,2.64,Rising
234767,794.9772495313043,2.58,Falling
15854,794.9772848637017,2.64,Rising
234467,794.9773211510287,2.6,Falling
16154,794.9773564834261,2.67,Rising
234167,794.9773927707531,2.63,Falling
16454,794.9774281031505,2.7199999999999998,Rising
233867,794.9774643904775,2.68,Falling
16754,794.9774997228749,2.79,Rising
233567,794.9775360102019,2.76,Falling
17054,794.9775713425993,2.8899999999999997,Rising
233267,794.9776076299263,2.8600000000000003,Falling
17354,794.9776429623237,3.01,Rising
232967,794.9776792496507,2.98,Falling
17654,794.9777145820481,3.17,Rising
232667,794.9777508693751,3.14,Falling
17954,794.9777862017725,3.35,Rising
232367,794.9778224890995,3.32,Falling
18254,794.9778578214969,3.5599999999999996,Rising
232067,794.9778941088239,3.5300000000000002,Falling
18554,794.9779294412212,3.81,Rising
231767,794.9779657285483,3.79,Falling
18854,794.9780010609456,4.109999999999999,Rising
231467,794.9780373482727,4.08,Falling
19154,794.97807268067,4.4399999999999995,Rising
231167,794.9781089679971,4.43,Falling
19454,794.9781443003944,4.84,Rising
230867,794.9781805877215,4.84,Falling
19754,794.9782159201188,5.35,Rising
230567,794.9782522074458,5.33,Falling
20054,794.9782875398432,5.93,Rising
230267,794.9783238271701,5.87,Falling
20354,794.9783591595676,6.64,Rising
20654,794.978430779292,7.45,Rising
229605,794.9784818680287,7.55,Falling
229302,794.9785542039504,8.600000000000001,Falling
21256,794.9785744962056,9.74,Rising
229002,794.9786258236747,9.89,Falling
21556,794.97864611593,11.3,Rising
228702,794.9786974433991,11.5,Falling
21856,794.9787177356544,13.1,Rising
228402,794.9787690631235,13.5,Falling
22156,794.9787893553788,15.7,Rising
228102,794.9788406828479,16.099999999999998,Falling
22456,794.9788609751032,18.8,Rising
227802,794.9789123025722,19.599999999999998,Falling
22756,794.9789325948276,23.099999999999998,Rising
227502,794.9789839222966,23.900000000000002,Falling
23059,794.9790049307492,28.7,Rising
227202,794.979055542021,29.4,Falling
23359,794.9790765504736,35.5,Rising
226902,794.9791271617454,36.699999999999996,Falling
23659,794.979148170198,43.6,Rising
226602,794.9791987814698,45.5,Falling
23959,794.9792197899224,52.4,Rising
226302,794.9792704011942,53.699999999999996,Falling
24259,794.9792914096467,60.0,Rising
226002,794.9793420209186,60.300000000000004,Falling
24559,794.9793630293711,63.5,Rising
225702,794.979413640643,62.4,Falling
24859,794.9794346490955,60.699999999999996,Rising
225402,794.9794852603674,58.9,Falling
25159,794.9795062688199,53.6,Rising
225102,794.9795568800918,51.3,Falling
25459,794.9795778885443,45.1,Rising
224802,794.9796284998162,42.6,Falling
25759,794.9796495082687,36.699999999999996,Rising
224502,794.9797001195406,34.7,Falling
26059,794.9797211279931,29.4,Rising
224202,794.979771739265,28.0,Falling
26359,794.9797927477175,24.0,Rising
223902,794.9798433589893,22.7,Falling
26659,794.9798643674419,19.8,Rising
223602,794.9799149787137,18.6,Falling
26959,794.9799359871663,16.3,Rising
223302,794.9799865984381,15.6,Falling
27259,794.9800076068907,13.6,Rising
223002,794.9800582181625,13.1,Falling
27559,794.9800792266151,11.600000000000001,Rising
222702,794.9801298378869,11.1,Falling
27859,794.9801508463395,9.989999999999998,Rising
222402,794.9802014576113,9.629999999999999,Falling
28159,794.9802224660639,8.729999999999999,Rising
28459,794.9802940857883,7.720000000000001,Rising
221883,794.9803253597345,7.720000000000001,Falling
28759,794.9803657055127,6.89,Rising
221580,794.9803976956562,6.87,Falling
221280,794.9804693153806,6.2,Falling
29209,794.9804731350991,5.92,Rising
220980,794.980540935105,5.62,Falling
29509,794.9805447548235,5.38,Rising
220680,794.9806125548293,5.13,Falling
29809,794.9806163745479,4.94,Rising
220380,794.9806841745537,4.7299999999999995,Falling
30109,794.9806879942723,4.58,Rising
220080,794.9807557942781,4.4,Falling
30409,794.9807596139967,4.289999999999999,Rising
219780,794.9808274140025,4.12,Falling
30714,794.9808324273832,4.02,Rising
219480,794.9808990337269,3.8800000000000003,Falling
31014,794.9809040471076,3.8,Rising
219180,794.9809706534513,3.6799999999999997,Falling
31314,794.980975666832,3.63,Rising
218880,794.9810422731757,3.52,Falling
31614,794.9810472865564,3.49,Rising
218580,794.9811138929001,3.4,Falling
31914,794.9811189062808,3.39,Rising
218280,794.9811855126244,3.31,Falling
32231,794.9811945844563,3.33,Rising
217980,794.9812571323488,3.27,Falling
32534,794.9812669203778,3.33,Rising
217680,794.9813287520732,3.27,Falling
32834,794.9813385401022,3.36,Rising
217380,794.9814003717976,3.31,Falling
33134,794.9814101598266,3.44,Rising
217080,794.981471991522,3.4,Falling
33434,794.981481779551,3.5700000000000003,Rising
216767,794.9815467147678,3.5599999999999996,Falling
33734,794.9815533992754,3.75,Rising
216467,794.9816183344922,3.74,Falling
34034,794.9816250189998,3.9099999999999997,Rising
216167,794.9816899542166,3.8800000000000003,Falling
34334,794.9816966387242,3.9899999999999998,Rising
215867,794.981761573941,3.9099999999999997,Falling
34634,794.9817682584486,3.9400000000000004,Rising
215567,794.9818331936654,3.81,Falling
34934,794.981839878173,3.76,Rising
215267,794.9819048133897,3.59,Falling
35234,794.9819114978974,3.48,Rising
214967,794.9819764331141,3.31,Falling
35534,794.9819831176218,3.1999999999999997,Rising
214667,794.9820480528385,3.04,Falling
35834,794.9820547373462,2.9699999999999998,Rising
214364,794.9821203887602,2.84,Falling
36134,794.9821263570706,2.7800000000000002,Rising
214064,794.9821920084846,2.67,Falling
36434,794.982197976795,2.63,Rising
213764,794.9822636282089,2.53,Falling
36734,794.9822695965194,2.52,Rising
213464,794.9823352479333,2.43,Falling
37034,794.9823412162438,2.4499999999999997,Rising
213164,794.9824068676577,2.37,Falling
37334,794.9824128359681,2.39,Rising
212864,794.9824784873821,2.32,Falling
37634,794.9824844556925,2.35,Rising
212564,794.9825501071065,2.29,Falling
37934,794.9825560754169,2.34,Rising
212264,794.9826217268309,2.2800000000000002,Falling
38234,794.9826276951413,2.36,Rising
211964,794.9826933465553,2.2800000000000002,Falling
38536,794.9826997923305,2.37,Rising
211664,794.9827649662797,2.3,Falling
38836,794.982771412055,2.39,Rising
