Time_ms,Lambda_aligned,Power_uW,Scan_Direction
251434,794.9732832728473,2.66,Falling
251134,794.9733040006877,2.61,Falling
251734,794.9733548925717,2.74,Falling
250834,794.9733756204121,2.58,Falling
252034,794.9734265122961,2.84,Falling
250534,794.9734472401364,2.5900000000000003,Falling
252334,794.9734981320205,2.96,Falling
250234,794.9735188598607,2.64,Falling
154,794.9735367647919,2.65,Rising
252634,794.9735697517449,3.13,Falling
249934,794.9735904795851,2.71,Falling
454,794.9736083845163,2.77,Rising
252934,794.9736413714693,3.3400000000000003,Falling
249620,794.9736654415634,2.8,Falling
754,794.9736800042407,2.92,Rising
249320,794.9737370612878,2.92,Falling
1054,794.9737516239651,3.0,Rising
249020,794.9738086810122,3.08,Falling
1354,794.9738232436895,3.1599999999999997,Rising
248720,794.9738803007366,3.27,Falling
1654,794.9738948634139,3.41,Rising
248420,794.973951920461,3.5300000000000002,Falling
1954,794.9739664831383,3.7,Rising
248120,794.9740235401854,3.8500000000000005,Falling
2254,794.9740381028627,4.04,Rising
247820,794.9740951599098,4.26,Falling
2554,794.9741097225871,4.68,Rising
247520,794.9741667796342,4.819999999999999,Falling
2854,794.9741813423115,5.46,Rising
247217,794.9742391155557,5.52,Falling
3154,794.9742529620358,6.11,Rising
3454,794.9743245817602,7.43,Rising
246813,794.9743355634513,6.72,Falling
246513,794.9744071831757,8.04,Falling
3893,794.9744293852903,9.36,Rising
246213,794.9744788029001,9.65,Falling
4193,794.9745010050146,9.65,Rising
245913,794.9745504226245,11.3,Falling
4493,794.974572624739,7.85,Rising
245613,794.9746220423489,12.9,Falling
4793,794.9746442444634,6.85,Rising
245313,794.9746936620733,13.9,Falling
5093,794.9747158641878,7.08,Rising
245013,794.9747652817977,13.7,Falling
5393,794.9747874839122,6.14,Rising
244713,794.974836901522,12.700000000000001,Falling
5693,794.9748591036366,7.49,Rising
244413,794.9749085212464,11.3,Falling
5993,794.974930723361,9.9,Rising
244113,794.9749801409708,9.62,Falling
6293,794.9750023430854,9.68,Rising
6593,794.9750739628098,8.47,Rising
243433,794.9751424790128,6.6499999999999995,Falling
6893,794.9751455825342,8.25,Rising
243133,794.9752140987372,5.74,Falling
7196,794.9752179184558,6.63,Rising
242833,794.9752857184616,5.1000000000000005,Falling
7644,794.9753248705775,4.9799999999999995,Rising
242533,794.975357338186,4.6,Falling
7944,794.9753964903019,4.67,Rising
242233,794.9754289579104,4.1899999999999995,Falling
241933,794.9755005776348,3.9,Falling
241633,794.975572197359,3.6799999999999997,Falling
8825,794.9756068135592,3.52,Rising
241333,794.9756438170834,3.5,Falling
9125,794.9756784332836,3.31,Rising
241033,794.9757154368078,3.37,Falling
